dataset,horizon,horizon_minutes,outer_fold,model_seed,model,level,status,reason,role_bank_hash,data_hash,fit_n,calibration_n,test_n,original_test_groups,tuning_fits,final_fits,fit_count_scope,preserved_path,membership_version,original_status
rico,60,60.0,2,44,seasonal_naive,0.95,inapplicable,no within-run daily history,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,60,60.0,2,45,persistence,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,persistence,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,xgboost,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,xgboost,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,attention_lstm,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,attention_lstm,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,45,seasonal_naive,0.9,inapplicable,no within-run daily history,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,60,60.0,2,45,seasonal_naive,0.95,inapplicable,no within-run daily history,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,60,60.0,2,46,persistence,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,persistence,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,xgboost,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,xgboost,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,attention_lstm,0.9,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,attention_lstm,0.95,required_new,generic matched entrypoint required,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,required_new
rico,60,60.0,2,46,seasonal_naive,0.9,inapplicable,no within-run daily history,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
rico,60,60.0,2,46,seasonal_naive,0.95,inapplicable,no within-run daily history,639ceecb5bf9b521418ca6a7fdd7b58284343f14208c4fd7e92beae3218dfb9b,0c5fe27756b43d49f61814b8caa31857212c601f949748975dc68470e36cac57,9577,3297,6437,41,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,amendment005_whole_run_batches,inapplicable
bdg2,1,60.0,0,42,persistence,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,persistence,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,xgboost,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,xgboost,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,attention_lstm,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,attention_lstm,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,seasonal_naive,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,42,seasonal_naive,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,persistence,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,persistence,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,xgboost,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,xgboost,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,attention_lstm,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,attention_lstm,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,seasonal_naive,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,43,seasonal_naive,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,persistence,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,persistence,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,xgboost,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,xgboost,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,attention_lstm,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,attention_lstm,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,seasonal_naive,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,44,seasonal_naive,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,persistence,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,persistence,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,xgboost,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,xgboost,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,attention_lstm,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,attention_lstm,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,seasonal_naive,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,45,seasonal_naive,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,persistence,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,persistence,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,xgboost,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,xgboost,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,attention_lstm,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,attention_lstm,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,seasonal_naive,0.9,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,0,46,seasonal_naive,0.95,required_new,generic matched entrypoint required,64f6cf3ef3ea9b723a2e9bd493296fa6d34a88d08337919cf772e1d337daf042,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,103684,34534,34426,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,persistence,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,persistence,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,xgboost,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,xgboost,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,attention_lstm,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,attention_lstm,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,seasonal_naive,0.9,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,42,seasonal_naive,0.95,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,persistence,0.9,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,persistence,0.95,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,xgboost,0.9,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,xgboost,0.95,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,attention_lstm,0.9,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,attention_lstm,0.95,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
bdg2,1,60.0,1,43,seasonal_naive,0.9,required_new,generic matched entrypoint required,581a84c73e1f3ae9afce79645b2487ac3e6594dce2964ddda9ba0c0d0b062fc3,fa848b25f5d2ffb553914a71627dd43e06a0209f876a4c92fe46cfd09cfb3a4b,77682,26002,34532,10,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
