dataset,outer_fold,model_seed,horizon,owner,owner_sha256,owner_run,run_tree_sha256,original_protocol,original_protocol_sha256,historical_source_sha256,historical_reuse
bdg2,0,45,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s45_v1/units/bdg2_h3_f0_s45_xgboost/model.ubj,ef99a64444b2867b4ca132d8744de958bcf6bd255d96ccdad8a2a1bd33d61e39,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s45_v1,b258cd969778a8555401e93b1036615eded0171332344ecac06f7e5727aee60b,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f0_s45_v1_core_completion_v1\frozen_protocol.json,a01df018f0e3df3c16a5d0d46c92429a88d394456a5f36fdc1cf6767927748fc,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,45,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1/units/bdg2_h6_f0_s45_xgboost/model.ubj,e7df64a1455ac397c9a502b0c2bd3a57a5fa9288e8aeaf361dd021e19246e178,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,0b7a3518712182195180ac25a873210b14a10ac2280d68c2752cb4bc04e1819d,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f0_s45_v1_core_completion_v1\frozen_protocol.json,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,46,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s46_v1/units/bdg2_h1_f0_s46_xgboost/model.ubj,32362a75b8956bafe69ff59e477238699bc0174295b613550e398a42b8309336,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,d41f0ba2c5ab38cd493a5db52087cc7a2c4a061bd0d678fdda3addff146acd7e,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f0_s46_v1_core_completion_v1\frozen_protocol.json,9fb4b1a6d38adf5accdf782307fb105436a5c66bf2f7c65471cb745055a5d0a1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,46,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s46_v1/units/bdg2_h3_f0_s46_xgboost/model.ubj,192a5900883f2eb8e0e17d241d03e77bb3429811624fd02aa24814aebee30790,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,4cd9a993b833f8bbcd09b2ecb9aad51b71b520998f32032fe6d5439745f0871a,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f0_s46_v1_core_completion_v1\frozen_protocol.json,b26600fcaebd0b9dfcc5750144af7396366970ce39f8810113aef70eeda0d16a,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,0,46,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s46_v1/units/bdg2_h6_f0_s46_xgboost/model.ubj,a17e9a3586e0d7cd13911d54db9f0e9d7387c021d454e0fc9e7b7c87b6e3eb7b,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,e8ef26f139faea09fe802e72b8bc2a22ab0cb2e01dd76a21899c5fd2bf19bf74,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f0_s46_v1_core_completion_v1\frozen_protocol.json,72a129edf79b45a6bae14d94d6e79308ac3c097daf78ee9f39bb77dea6468ab3,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,42,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1/units/bdg2_h1_f1_s42_xgboost/model.ubj,acc45e93d2045197b40a7866795261381a4cd9480f21809bb3888d0b0952dd5a,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s42_v1,e45a41cacce8ae4033f19daae64ee4fb950998719705e4e6d52f0761ad882015,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f1_s42_v1\frozen_protocol.json,3a12b8bb0420a6d8259bdf93ab6cb7ae75b0cf7fa3bea5f7cdbd7e0113915139,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,True
bdg2,1,42,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s42_v1/units/bdg2_h3_f1_s42_xgboost/model.ubj,43d5ae2bd9173f7115fbe9b51c574efecf6958bf98db0649765656c95f0eb5dd,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s42_v1,65c0601627eefcc2b44588d472c30ad098d14b115237af96b7af16ddcad2253c,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f1_s42_v1_core_completion_v1\frozen_protocol.json,ad66c8593217d635e7ccbc0d6004290473fb9169afeb10f8d024d50a5e53f48f,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,42,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s42_v1/units/bdg2_h6_f1_s42_xgboost/model.ubj,dfac4480456db5ec850881378553f4bb3fdb83a167707039da0a228521775579,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s42_v1,a830f33d41c0e16c85e9316ae67031761aa31f80bf26479ab3244e36af5442e5,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f1_s42_v1_core_completion_v1\frozen_protocol.json,b84f501d2e055a22e83c4ad2a296e2d89b986e587233bf753b8309b2fd241ac0,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,43,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s43_v1/units/bdg2_h1_f1_s43_xgboost/model.ubj,c97d273127074613a5fa6da871911de5654685ca439c4971980c1718f2149a79,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s43_v1,888d187a44b572a9d0ff3072d01b97a130d2531d3f62f6b185156c53121cef4b,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f1_s43_v1_core_completion_v1\frozen_protocol.json,d3327ce08965ad0372f97c1be428b9b0f5f943e6f24239c4a1680c22fec9d7c8,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,43,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s43_v1/units/bdg2_h3_f1_s43_xgboost/model.ubj,14890df9aeba01724ab569669811dcff63259935bf093aba5218707dcb39a30d,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s43_v1,a538b96c4ffdbe16a59ca18343680de3d52921bc2173c95f199ebae35f322627,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f1_s43_v1_core_completion_v1\frozen_protocol.json,487d3c82fd70e5707675be8038196a38e810a0504f785ee580590aab7c6aee7d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,43,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s43_v1/units/bdg2_h6_f1_s43_xgboost/model.ubj,40924b681ee2cf5a584fe6d11b333ae13d3566d80ce5f35dc0f524f2a0021df6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s43_v1,45019ce9c3e04a7d13e019f6e49ae84ab19a4cbfebbce117b1fda35b07efe2b0,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f1_s43_v1_core_completion_v1\frozen_protocol.json,bb43e266e1fd63570467ce7bc0989dcaab9087af9217dbe09cfa18903e01b0f8,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,44,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s44_v1/units/bdg2_h1_f1_s44_xgboost/model.ubj,0129843f606e8f1363d7bf2ec67a3aa85f9772773f917b561560347d95f09e91,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s44_v1,35cc3c47ad9254e0e8a0ec15fb1dc94a5526f87aed722003d8b761cd110376f2,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f1_s44_v1_core_completion_v1\frozen_protocol.json,5c5a7b4dead787180940a21cedd8d9766e0c5046d927ee4ce93eed7b92089c0e,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,44,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s44_v1/units/bdg2_h3_f1_s44_xgboost/model.ubj,a1cf8ac1a9a5387ae075fe24211ecb11d24a38c3dd66a289a1cc873db38fbb07,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s44_v1,8453edc749adc738ff10375247912e8f66f4426cee26008a8502189667140bb3,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f1_s44_v1_core_completion_v1\frozen_protocol.json,0a6dfd2e310a2488ceed841238b93d433bfa8d694cc9a48564a9aef3e09db30d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,44,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s44_v1/units/bdg2_h6_f1_s44_xgboost/model.ubj,9a1bbce9d6106c3f89ba146fc50d4426fc773d67aa62e4a965b053da4cc8f070,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s44_v1,ffcff613ce697db2f6f4f892bcf5ed80ed716ce8f2a4fbed3f175eec1deeee7f,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f1_s44_v1_core_completion_v1\frozen_protocol.json,45171f33dbc5849765b7ccfe1a9c8113b9126fb2de127cb5b997a4d3804f6d90,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,45,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s45_v1/units/bdg2_h1_f1_s45_xgboost/model.ubj,bb7cd808925975ccacc85d6ca172dc47b93b81d2262df0629b0c1f5b22f0b820,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s45_v1,f5399b645c35b458384e9bbd4a772da9d6524a4d5a4a4c86ad9cfbc75ee53cf3,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f1_s45_v1_core_completion_v1\frozen_protocol.json,f9d483a7c9461c72addef0357070ca45aaabc7225fa289a6966e156f7b4d304d,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,45,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s45_v1/units/bdg2_h3_f1_s45_xgboost/model.ubj,974d4761036bc6dc2ceebfa57703c20fa6887842973c8c508c6ff2658d65db83,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s45_v1,d23edf88aa606f7b45bf4a492e84f64c7666d20424a219fb5873ff236921f735,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f1_s45_v1_core_completion_v1\frozen_protocol.json,776e4cf8e7c739b553eabcac630f140cbc854ea43c07db303775bbdc5162ead4,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,45,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s45_v1/units/bdg2_h6_f1_s45_xgboost/model.ubj,f5691ca00236ce0a4e09e0939635552b2ca93f8d1bfef691e4cbd6afd71618b2,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s45_v1,e013013097a591e6513c1ac5084d30839122b3bee66ae21673999245aaabe732,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f1_s45_v1_core_completion_v1\frozen_protocol.json,c0d3688dee4c0dabce6e75c3ddc5934120ec0e6f3975774d7a141c176233fbc0,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,46,1,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s46_v1/units/bdg2_h1_f1_s46_xgboost/model.ubj,84d1fdfd1e3328693b38e6eb6a336bd08ee9fc6f2b700fddf29a8d2e308ccd51,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,eb9ec55c939a1260d70f4bb8347a70678a242872aa9e2c3befa60c0fb74e4b2e,smart_building_conformal\protocols\matched_forecasting005\bdg2_h1_f1_s46_v1_core_completion_v1\frozen_protocol.json,b4c8f84edfa9f84a127a158bf6f9ea63e695153635fc2894c0b9f7043dead668,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,46,3,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1/units/bdg2_h3_f1_s46_xgboost/model.ubj,4960db8f3e1e7b6a9873b686e6e71fa930467751e8bf55b05df1d6f1fe379adf,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,4db706851dc979e0fdcd039e8cbbb2b9fa792e6b458443d5326a9e9ac353c5c7,smart_building_conformal\protocols\matched_forecasting005\bdg2_h3_f1_s46_v1_core_completion_v1\frozen_protocol.json,d06ea67024449995488f201755c086a541264e7ca380e9acc0ba5ccb25e1345f,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
bdg2,1,46,6,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s46_v1/units/bdg2_h6_f1_s46_xgboost/model.ubj,56eefad1dd90361f3b27319c4703fe2a5b565376a9e2865438efaca1fd180e63,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,7c74fb55a12cf07895250c4e3963c6c73e622b2388d7ea026d9aeeeffdc1a3ec,smart_building_conformal\protocols\matched_forecasting005\bdg2_h6_f1_s46_v1_core_completion_v1\frozen_protocol.json,0c8610996943f9845703a12913ae3f70162f1a02ab2acd5dbd27dc6202197adb,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,False
