phase,dataset,horizon,outer_fold,scheme,role,group_id,n,origin_min,origin_max,target_min,target_max,membership_sha256
before,rico,5,1,whole_run_group_blocked,inner_train,P1S69,221,2023-08-06 23:15:00,2023-08-07 02:55:00,2023-08-06 23:20:00,2023-08-07 03:00:00,35ed34d601929e40c158caacc7a0acce54cad2cd185071a14b031b3dd04488e6
before,rico,5,1,whole_run_group_blocked,inner_train,P1S70,221,2023-08-07 03:15:00,2023-08-07 06:55:00,2023-08-07 03:20:00,2023-08-07 07:00:00,6d3b8d96aae7123febd10c8f14d47b3199be1a7be5f1f25803bca2ef2ef9c350
before,rico,5,1,whole_run_group_blocked,inner_train,P1S72,221,2023-08-07 11:15:00,2023-08-07 14:55:00,2023-08-07 11:20:00,2023-08-07 15:00:00,a6cb35ccbd97a3930d5bc68ac2a6b5ee9b8057f49cf0941bb94be445730f033c
before,rico,5,1,whole_run_group_blocked,inner_train,P1S73,221,2023-08-07 15:15:00,2023-08-07 18:55:00,2023-08-07 15:20:00,2023-08-07 19:00:00,a0f68b7aa9f9f2336e4f42610c6d885ea7f8cf2ee7f1b3251782b454ab05b962
before,rico,5,1,whole_run_group_blocked,inner_train,P1S74,221,2023-08-07 19:15:00,2023-08-07 22:55:00,2023-08-07 19:20:00,2023-08-07 23:00:00,9d7074a4f2c518822745faa944c2c003ace65c04a8703e62166c0165bde36079
before,rico,5,1,whole_run_group_blocked,inner_train,P1S75,221,2023-08-07 23:15:00,2023-08-08 02:55:00,2023-08-07 23:20:00,2023-08-08 03:00:00,c05310d4d431b0d323fa3094b3880614fb8dd1f20ca6997987dc6a46b93f6a25
before,rico,5,1,whole_run_group_blocked,inner_train,P1S76,221,2023-08-08 03:15:00,2023-08-08 06:55:00,2023-08-08 03:20:00,2023-08-08 07:00:00,4673a08227c81727c5960c8ce7f3bb31ee55a4a55792b81fc65703ac5b652519
before,rico,5,1,whole_run_group_blocked,inner_train,P1S77,221,2023-08-08 07:15:00,2023-08-08 10:55:00,2023-08-08 07:20:00,2023-08-08 11:00:00,929f8d2273620f75fbc94614c8a716e1f698127f15bb1f61cff78fb994ae2b4a
before,rico,5,1,whole_run_group_blocked,inner_train,P1S78,221,2023-08-08 11:15:00,2023-08-08 14:55:00,2023-08-08 11:20:00,2023-08-08 15:00:00,517bdb5bf867ab0af98df3bfed204d4ba53b871dfb1f3d7f13ab810119e66102
before,rico,5,1,whole_run_group_blocked,inner_train,P1S79,221,2023-08-08 15:15:00,2023-08-08 18:55:00,2023-08-08 15:20:00,2023-08-08 19:00:00,fb6ddaaf23753b63660b38a96f3a93adbdf5b193a2f3aa2450d7b6aa2328cc0f
before,rico,5,1,whole_run_group_blocked,inner_train,P1S80,221,2023-08-08 19:15:00,2023-08-08 22:55:00,2023-08-08 19:20:00,2023-08-08 23:00:00,dfe6c97fd2e6719d32b93b4ae49508550cb7afb9431908c9a9e40455ddd2ba4f
before,rico,5,1,whole_run_group_blocked,inner_train,P1S81,221,2023-08-08 23:15:00,2023-08-09 02:55:00,2023-08-08 23:20:00,2023-08-09 03:00:00,b8654f7a82bb5f4dc56355a3e4c07f9101a19bd9138030b9ea5d0c99b9406a62
before,rico,5,1,whole_run_group_blocked,inner_train,P1S82,221,2023-08-09 03:15:00,2023-08-09 06:55:00,2023-08-09 03:20:00,2023-08-09 07:00:00,7c136b788d5e4aea3f005a4f9515d1f3b51728509badec89a565003df0e7da35
before,rico,5,1,whole_run_group_blocked,inner_train,P1S83,221,2023-08-09 07:15:00,2023-08-09 10:55:00,2023-08-09 07:20:00,2023-08-09 11:00:00,8184872403ea0130a6cdb7267f008bed5afb83ee5e6874835ab2468f17b24b9f
before,rico,5,1,whole_run_group_blocked,inner_train,P1S85,221,2023-08-09 15:15:00,2023-08-09 18:55:00,2023-08-09 15:20:00,2023-08-09 19:00:00,cab02546ad045a904edd43a85de4a3133f0b7115a0d6ae0a583dbff352de5e3e
before,rico,5,1,whole_run_group_blocked,inner_train,P1S86,221,2023-08-09 19:15:00,2023-08-09 22:55:00,2023-08-09 19:20:00,2023-08-09 23:00:00,8b9fb7373a77309cb138f77879e192bd4a1a581a764f0d823c5f72cb1d3ed6b7
before,rico,5,1,whole_run_group_blocked,inner_train,P1S87,221,2023-08-09 23:15:00,2023-08-10 02:55:00,2023-08-09 23:20:00,2023-08-10 03:00:00,c3f518f95ad3f81bb1391e997d54ac310768b6f896167fc4cfcaec812c2fc4cd
before,rico,5,1,whole_run_group_blocked,inner_train,P1S89,221,2023-08-10 07:15:00,2023-08-10 10:55:00,2023-08-10 07:20:00,2023-08-10 11:00:00,4178f3e4a146194ee4eff80a149cca7ae8f3972ac30c769a2716c7c06bfb202e
before,rico,5,1,whole_run_group_blocked,inner_train,P1S91,221,2023-08-10 15:15:00,2023-08-10 18:55:00,2023-08-10 15:20:00,2023-08-10 19:00:00,d086590a3e44508767264a13ee009fa525b07a2a5cc17d12fe72dd356f66719e
before,rico,5,1,whole_run_group_blocked,inner_train,P1S92,221,2023-08-10 19:15:00,2023-08-10 22:55:00,2023-08-10 19:20:00,2023-08-10 23:00:00,97d3d5965e721f5969ee90cf7775af8cc1a3cefeb271e67ba9ae1f9769d7af6f
before,rico,5,1,whole_run_group_blocked,inner_train,P1S93,221,2023-08-10 23:15:00,2023-08-11 02:55:00,2023-08-10 23:20:00,2023-08-11 03:00:00,a4437480f52be4055c25f881952ba572eb7e54be08f4cea0f5adecfad6c295fb
before,rico,5,1,whole_run_group_blocked,inner_train,P1S94,221,2023-08-11 03:15:00,2023-08-11 06:55:00,2023-08-11 03:20:00,2023-08-11 07:00:00,5c25ee294c7a44b20d3809525f22a767d7a23603b2823ca4c71cc1e6deddc62f
before,rico,5,1,whole_run_group_blocked,inner_train,P1S95,221,2023-08-11 07:15:00,2023-08-11 10:55:00,2023-08-11 07:20:00,2023-08-11 11:00:00,5c5a88a6f47f424c37238845dd3e1c5d3a9f05831aa3094fc43f389ecde721d9
before,rico,5,1,whole_run_group_blocked,inner_train,P1S96,221,2023-08-11 11:15:00,2023-08-11 14:55:00,2023-08-11 11:20:00,2023-08-11 15:00:00,ff69cdb7e58fb108bd198b3f4c95d2c132b446c6a581dfc91268521993923896
before,rico,5,1,whole_run_group_blocked,inner_train,P1S98,221,2023-08-11 19:15:00,2023-08-11 22:55:00,2023-08-11 19:20:00,2023-08-11 23:00:00,09d4dbc042cc37ec27cbe5c99999e5e44a15dcf7a5e05d2e07b98eafa140d5b7
before,rico,5,1,whole_run_group_blocked,inner_train,P1S99,221,2023-08-11 23:15:00,2023-08-12 02:55:00,2023-08-11 23:20:00,2023-08-12 03:00:00,207cfde9744bd6c52ae38e3cbc1a35c59e5158f6a0a22cd5ad771cac0a240f10
before,rico,5,1,whole_run_group_blocked,inner_train,P1S101,221,2023-08-12 07:15:00,2023-08-12 10:55:00,2023-08-12 07:20:00,2023-08-12 11:00:00,369b0d71e3094415376f3767cd424c33a5f477bfd192a4d207e806214df32eb2
before,rico,5,1,whole_run_group_blocked,inner_train,P3S0,221,2024-01-22 13:44:00,2024-01-22 17:24:00,2024-01-22 13:49:00,2024-01-22 17:29:00,63592cd9e9d7e78c2f19df5e974bcc3b09ca76f5ff9ad5d983fdfe015b1dc5bc
before,rico,5,1,whole_run_group_blocked,inner_train,P3S1,221,2024-01-23 05:44:00,2024-01-23 09:24:00,2024-01-23 05:49:00,2024-01-23 09:29:00,80f9758e43238c8d81aab61735a8852631748c5202738e4c8872f4a23cc54ac1
before,rico,5,1,whole_run_group_blocked,inner_train,P3S2,221,2024-01-23 21:44:00,2024-01-24 01:24:00,2024-01-23 21:49:00,2024-01-24 01:29:00,4d4d16f2cb19a7528c2e6d1ff714ea9f269c81338055ad3222f411b17954f76a
before,rico,5,1,whole_run_group_blocked,inner_train,P3S3,221,2024-01-24 13:44:00,2024-01-24 17:24:00,2024-01-24 13:49:00,2024-01-24 17:29:00,fa1bc0d3dd3a93bf903b4563683066f80b7384d880c1c7f3da8f8a5e437ce46d
before,rico,5,1,whole_run_group_blocked,inner_train,P3S4,221,2024-01-25 05:44:00,2024-01-25 09:24:00,2024-01-25 05:49:00,2024-01-25 09:29:00,7806bd4ec806d2ca4330b497baf58bbf49e47bd8881cb1902187c5a857cb5a8a
before,rico,5,1,whole_run_group_blocked,inner_train,P3S5,221,2024-01-25 21:44:00,2024-01-26 01:24:00,2024-01-25 21:49:00,2024-01-26 01:29:00,9514fc239697292b45f707cd6d8e58857f35c7e0443d0edee3c73b0ac044f684
before,rico,5,1,whole_run_group_blocked,inner_train,P4S0,221,2024-01-29 15:15:00,2024-01-29 18:55:00,2024-01-29 15:20:00,2024-01-29 19:00:00,85ec3756775866b222d02e98d64a6fd492654735d206462311bd99df72bb97a0
before,rico,5,1,whole_run_group_blocked,inner_train,P4S1,221,2024-01-29 19:15:00,2024-01-29 22:55:00,2024-01-29 19:20:00,2024-01-29 23:00:00,73a1a480c110be0cb9debda13bfea4bcbd094650c1461ac4c66478f6107c762d
before,rico,5,1,whole_run_group_blocked,inner_train,P4S2,221,2024-01-29 23:15:00,2024-01-30 02:55:00,2024-01-29 23:20:00,2024-01-30 03:00:00,18bb9a5a412c71b2afc10c3ebaa3fc724ff6509e6829741cf8ba985ce6b62d8f
before,rico,5,1,whole_run_group_blocked,inner_train,P4S3,221,2024-01-30 03:15:00,2024-01-30 06:55:00,2024-01-30 03:20:00,2024-01-30 07:00:00,88affcc30975593b60ff21265450c383b69c2d76e6e06417b5455c238d155172
before,rico,5,1,whole_run_group_blocked,inner_train,P4S5,221,2024-01-30 11:15:00,2024-01-30 14:55:00,2024-01-30 11:20:00,2024-01-30 15:00:00,ec1045ec0ecd73f25c59ffaa8c83c5c4ae8a4b36f6f8023283c48bd1bcd68870
before,rico,5,1,whole_run_group_blocked,inner_train,P4S6,221,2024-01-30 15:15:00,2024-01-30 18:55:00,2024-01-30 15:20:00,2024-01-30 19:00:00,f3eea1dd359e005d7f38738591ab0384ed209adc110fd560861cb58979901c82
before,rico,5,1,whole_run_group_blocked,inner_train,P4S7,221,2024-01-30 19:15:00,2024-01-30 22:55:00,2024-01-30 19:20:00,2024-01-30 23:00:00,f2af19f7df65d00ad4d01c22f078964583c9c6ca017a3d3dd2a6954c39cfade0
before,rico,5,1,whole_run_group_blocked,inner_train,P4S8,221,2024-01-30 23:15:00,2024-01-31 02:55:00,2024-01-30 23:20:00,2024-01-31 03:00:00,186e4fd88cae2c6ef257fb689c922e05233946e34c8c7bc954e51c9aaaa776d8
before,rico,5,1,whole_run_group_blocked,inner_train,P4S9,221,2024-01-31 03:15:00,2024-01-31 06:55:00,2024-01-31 03:20:00,2024-01-31 07:00:00,210164ec54b29da640c66740b683fcdfa82c14608a8810ab96d32955c3d9774a
before,rico,5,1,whole_run_group_blocked,inner_train,P4S10,221,2024-01-31 07:15:00,2024-01-31 10:55:00,2024-01-31 07:20:00,2024-01-31 11:00:00,78bb47a8b32274c8acbfc049eb458ca71d9936f7cdf9060b91e61096acd07e91
before,rico,5,1,whole_run_group_blocked,inner_train,P4S11,221,2024-01-31 11:15:00,2024-01-31 14:55:00,2024-01-31 11:20:00,2024-01-31 15:00:00,c2e8dbe63538afc49e711ac380037340fd51717338840613fbfb5b5146cb41d9
before,rico,5,1,whole_run_group_blocked,inner_train,P4S12,221,2024-01-31 15:15:00,2024-01-31 18:55:00,2024-01-31 15:20:00,2024-01-31 19:00:00,0643482f928db4ca2c5158c474ac95581d3441c065e123625c451675e279af09
before,rico,5,1,whole_run_group_blocked,inner_train,P4S13,221,2024-01-31 19:15:00,2024-01-31 22:55:00,2024-01-31 19:20:00,2024-01-31 23:00:00,0ef9e97a3ae40608196d9e078b944acdc05c15d5e5d4918f345f017a7f17b13c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S14,221,2024-01-31 23:15:00,2024-02-01 02:55:00,2024-01-31 23:20:00,2024-02-01 03:00:00,1a95cc8a0870982387a141827f176608997506368024e79b01dba1a39b29a444
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S15,221,2024-02-01 03:15:00,2024-02-01 06:55:00,2024-02-01 03:20:00,2024-02-01 07:00:00,ae535549698143d1826761b88d47e1ab0f48d355024330edb776bfa594ca016e
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S16,221,2024-02-01 07:15:00,2024-02-01 10:55:00,2024-02-01 07:20:00,2024-02-01 11:00:00,7c8b059c049f23620aa17df583f2199a493d067a3d733e23272c851aa33ad6f6
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S17,221,2024-02-01 11:15:00,2024-02-01 14:55:00,2024-02-01 11:20:00,2024-02-01 15:00:00,106f51c3980fa57d3862a41b6b025ec8b4f45e8afa556f0ed774d4fde180c78f
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S18,221,2024-02-01 15:15:00,2024-02-01 18:55:00,2024-02-01 15:20:00,2024-02-01 19:00:00,eb1d718b32448f33f9073c1d20f4554839be0b5dbccc6778964417b347adda71
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S19,221,2024-02-01 19:15:00,2024-02-01 22:55:00,2024-02-01 19:20:00,2024-02-01 23:00:00,186e66b889cb12ef547e8359398c67b2928f0127e92f033b6b6ff88b2f36abc8
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S20,221,2024-02-01 23:15:00,2024-02-02 02:55:00,2024-02-01 23:20:00,2024-02-02 03:00:00,8bd11a31da87c59f56770635faa731b3f7fafa458578156c7e215b26dee41d7f
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S21,221,2024-02-02 03:15:00,2024-02-02 06:55:00,2024-02-02 03:20:00,2024-02-02 07:00:00,fc22f38c4f724367171d2b921cf4597b2a881b4bb61f49c49de387696dca950f
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S22,221,2024-02-02 07:15:00,2024-02-02 10:55:00,2024-02-02 07:20:00,2024-02-02 11:00:00,0fffb92a34a35bf2e8d124d584834a79b7222adee5818ace312540a31dc3d9a9
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S23,221,2024-02-02 11:15:00,2024-02-02 14:55:00,2024-02-02 11:20:00,2024-02-02 15:00:00,6c6e0797b54c8af575ce2d4c187203d645d3e89d6b64312dacd59cae26191aca
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S24,221,2024-02-02 15:15:00,2024-02-02 18:55:00,2024-02-02 15:20:00,2024-02-02 19:00:00,3ca564ff7bd0e4582a935843711663f26b8f8eca937c5400076889409895f8f8
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S25,221,2024-02-02 19:15:00,2024-02-02 22:55:00,2024-02-02 19:20:00,2024-02-02 23:00:00,31bdbc555a529d51be76f99cd3f81b8bb843e7d2363c296f9f304c75096f3646
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S26,221,2024-02-02 23:15:00,2024-02-03 02:55:00,2024-02-02 23:20:00,2024-02-03 03:00:00,636c68f8068a9eb6081a39c4bea43981a402321071185185f900ce18a0eaef3c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S27,221,2024-02-03 03:15:00,2024-02-03 06:55:00,2024-02-03 03:20:00,2024-02-03 07:00:00,ab2b0e79bd8546d91ca5b4afbdadc29c942def6f91965dad43161edb0c48873c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S28,221,2024-02-03 07:15:00,2024-02-03 10:55:00,2024-02-03 07:20:00,2024-02-03 11:00:00,ea389838bd058fed66a1b90fbde7c7ad2cfda3582c474eaf4ae97a6a4c287f15
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S29,221,2024-02-03 11:15:00,2024-02-03 14:55:00,2024-02-03 11:20:00,2024-02-03 15:00:00,7db1d3c76cae27b23011ad00e9d4881dff70e377984d71acc94187aea2001982
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S30,221,2024-02-03 15:15:00,2024-02-03 18:55:00,2024-02-03 15:20:00,2024-02-03 19:00:00,51de0634fdf77f94d3d0dbbf697c8e3031f25b46b99943924cc607ebd37174f6
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S31,221,2024-02-03 19:15:00,2024-02-03 22:55:00,2024-02-03 19:20:00,2024-02-03 23:00:00,caa67ae05686c6d078f702a37c4fb1444743844cebc26507adcf3a1a60c71595
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S32,221,2024-02-03 23:15:00,2024-02-04 02:55:00,2024-02-03 23:20:00,2024-02-04 03:00:00,f5c124b3d53c875a98a0226c7d279031d8b256a6acf01ba21680e89f66956527
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S33,221,2024-02-04 03:15:00,2024-02-04 06:55:00,2024-02-04 03:20:00,2024-02-04 07:00:00,5360d964ce27d82bbfbff5dfb3053c2b52af5bb55ce30fe277d309c99fe0c272
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S34,221,2024-02-04 07:15:00,2024-02-04 10:55:00,2024-02-04 07:20:00,2024-02-04 11:00:00,00684be9cdbf5f6c3043558ca0ee8622584bfc284a9a3aee81542282b2c6107c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S35,221,2024-02-04 11:15:00,2024-02-04 14:55:00,2024-02-04 11:20:00,2024-02-04 15:00:00,2a8554bbf39ba8cd066b678312ff83c2356f6849b3dead54fb4a91f696eac8ed
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S36,221,2024-02-04 15:15:00,2024-02-04 18:55:00,2024-02-04 15:20:00,2024-02-04 19:00:00,360bb9d243978691269eb094935a65e788cd0420da09e9eef5e845b2a93c9b92
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S37,221,2024-02-04 19:15:00,2024-02-04 22:55:00,2024-02-04 19:20:00,2024-02-04 23:00:00,44a0e35994d303ec90925d6dfeef339402b0a54441223899336867060a4979ab
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S38,221,2024-02-04 23:15:00,2024-02-05 02:55:00,2024-02-04 23:20:00,2024-02-05 03:00:00,89900225cca25eca1991de881b55ebe1102f0d24849020f4fec1642700e0d388
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S39,221,2024-02-05 03:15:00,2024-02-05 06:55:00,2024-02-05 03:20:00,2024-02-05 07:00:00,6bcf3c1835eebe3bc1b91bbd13ef695e8ccb19f7e2be0f59bcda4956530fee1c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S40,221,2024-02-05 07:15:00,2024-02-05 10:55:00,2024-02-05 07:20:00,2024-02-05 11:00:00,a60b3e1f58180994028f81b2e0e0c3cdb4bb144d87fef2962f8aa80fc53c6870
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S41,221,2024-02-05 11:15:00,2024-02-05 14:55:00,2024-02-05 11:20:00,2024-02-05 15:00:00,5d183bacb44a2421c492173541204dd2cf33821cf951399917836dc11290dd6f
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S42,221,2024-02-05 15:15:00,2024-02-05 18:55:00,2024-02-05 15:20:00,2024-02-05 19:00:00,6e11da712f4590a4ba5bde444b1ff632dc37943c204b2ca7264765e386cebeca
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S43,221,2024-02-05 19:15:00,2024-02-05 22:55:00,2024-02-05 19:20:00,2024-02-05 23:00:00,7d15dbea0fb35e2e77d5a50d19974d965f8223b5f31e076550c3391c704027c0
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S44,221,2024-02-05 23:15:00,2024-02-06 02:55:00,2024-02-05 23:20:00,2024-02-06 03:00:00,2a68294b793996bb6bacf99f9e37e57cbad91d1bddb4af504f9eb79d91b8905c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S45,221,2024-02-06 03:15:00,2024-02-06 06:55:00,2024-02-06 03:20:00,2024-02-06 07:00:00,67cc0c97bf7fb069980bb87f0d39b5e2f6948f94d944169c48ac5734d184d496
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S46,221,2024-02-06 07:15:00,2024-02-06 10:55:00,2024-02-06 07:20:00,2024-02-06 11:00:00,8a60a926d20917dcf6d4421b795ce99acf5cbcda76e19664c14c27e9078c6e58
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S47,221,2024-02-06 11:15:00,2024-02-06 14:55:00,2024-02-06 11:20:00,2024-02-06 15:00:00,e5401c88f4d9ffcfe6a3e61cbc63c1ce7c75927fa622bdac958957399203587c
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S48,221,2024-02-06 15:15:00,2024-02-06 18:55:00,2024-02-06 15:20:00,2024-02-06 19:00:00,68e0befa57f88e165441b2bc135b979c343b112a9a93a309cc691d193cf2b91e
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S49,221,2024-02-06 19:15:00,2024-02-06 22:55:00,2024-02-06 19:20:00,2024-02-06 23:00:00,842c0e3eccbb9ab33fcc9625194b70f90d91d8d2d07fdba938d72945790b4dc1
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S50,221,2024-02-06 23:15:00,2024-02-07 02:55:00,2024-02-06 23:20:00,2024-02-07 03:00:00,bfed6f2f2a62780a07f9ea0ce22147152de3913582e7b71cbce4c798d5f5d089
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S51,221,2024-02-07 03:15:00,2024-02-07 06:55:00,2024-02-07 03:20:00,2024-02-07 07:00:00,ce6285ce3c3da90ffd5dea7a673ab2b2af19250625fa55b6c7e1f92f03a9a873
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S52,221,2024-02-07 07:15:00,2024-02-07 10:55:00,2024-02-07 07:20:00,2024-02-07 11:00:00,b4081dde50b473035f4a366472e7a5c7a3f48c688289f23e5670a14e1d9ed3fb
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S53,221,2024-02-07 11:15:00,2024-02-07 14:55:00,2024-02-07 11:20:00,2024-02-07 15:00:00,29cdd21ae66c498352f56b93d957d69e57805bc45549932ca4f811fc5cfaae90
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S54,221,2024-02-07 15:15:00,2024-02-07 18:55:00,2024-02-07 15:20:00,2024-02-07 19:00:00,093e80c60f7e03f614eff12000d1142ac4bac70e3e02df92c22169fd8246d8e2
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S55,221,2024-02-07 19:15:00,2024-02-07 22:55:00,2024-02-07 19:20:00,2024-02-07 23:00:00,7e618cea569cad2b912508ca892d3ab9fde7b3694ba0e38f984c3af5135cad9a
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S56,221,2024-02-07 23:15:00,2024-02-08 02:55:00,2024-02-07 23:20:00,2024-02-08 03:00:00,f9fec49c6f62d59561fd0142a4c2ae2df4c14dd332c67aa0a5080d9e3b76e516
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S57,221,2024-02-08 03:15:00,2024-02-08 06:55:00,2024-02-08 03:20:00,2024-02-08 07:00:00,4d32197b14b0dea4da1bf7c03d01ef413cb6cf14f1b67bcf2aa86469a1d2d197
before,rico,5,1,whole_run_group_blocked,inner_calib,P4S58,221,2024-02-08 07:15:00,2024-02-08 10:55:00,2024-02-08 07:20:00,2024-02-08 11:00:00,b1f6c625a7b225b34577d98524c25d2f78696cfc6a6a8ddd5c72d298bedcda86
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S0,221,2024-05-08 07:15:00,2024-05-08 10:55:00,2024-05-08 07:20:00,2024-05-08 11:00:00,5ae74fb0cb6820d6352b784e92fdb8e9ebfc1712e0b2ae843b083502e4a07589
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S1,221,2024-05-08 11:15:00,2024-05-08 14:55:00,2024-05-08 11:20:00,2024-05-08 15:00:00,033e9e9928ab74e5b5f69322ab0f6fbed9ab68eb614402a981de3940fdfd4ed6
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S2,221,2024-05-08 15:15:00,2024-05-08 18:55:00,2024-05-08 15:20:00,2024-05-08 19:00:00,e14ad8f46a058dd036edfbec0261e59516e3262b7154423066912df5a988179b
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S3,221,2024-05-08 19:15:00,2024-05-08 22:55:00,2024-05-08 19:20:00,2024-05-08 23:00:00,5f8fb79c314ac4e08e99c5f6d202286cc75c0633cfc40c2576645c74ff0bfe4b
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S4,221,2024-05-08 23:15:00,2024-05-09 02:55:00,2024-05-08 23:20:00,2024-05-09 03:00:00,50ffdfa67798033179110ac4944512b9290c9e168c0aa99cd0872803ba63fb15
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S5,221,2024-05-09 03:15:00,2024-05-09 06:55:00,2024-05-09 03:20:00,2024-05-09 07:00:00,a316cae62b67a0a721adc5741162f931d6a426515d646e1137a74ef05c6b8272
before,rico,5,1,whole_run_group_blocked,inner_calib,P5S6,221,2024-05-09 07:15:00,2024-05-09 10:55:00,2024-05-09 07:20:00,2024-05-09 11:00:00,0755ae4aa59b3a6317329f7ac4f65dc1c9480583ac0d8a4b537b203a1dbc0865
before,rico,5,1,whole_run_group_blocked,inner_select,P5S7,221,2024-05-09 11:15:00,2024-05-09 14:55:00,2024-05-09 11:20:00,2024-05-09 15:00:00,9d4f234610ec2a652f12f334256b4ffb82c861f47d150cafb6a8e65e7bb30d89
before,rico,5,1,whole_run_group_blocked,inner_select,P5S8,221,2024-05-09 15:15:00,2024-05-09 18:55:00,2024-05-09 15:20:00,2024-05-09 19:00:00,da9408d9d753e74944dbe742aeb71030be0cc2036c57b763c04ac9ddc71ebea5
before,rico,5,1,whole_run_group_blocked,inner_select,P5S9,221,2024-05-09 19:15:00,2024-05-09 22:55:00,2024-05-09 19:20:00,2024-05-09 23:00:00,f218b3253ea6f071417326f018735d8879247559fbb128ec2a6234f8fa927032
before,rico,5,1,whole_run_group_blocked,inner_select,P5S10,221,2024-05-09 23:15:00,2024-05-10 02:55:00,2024-05-09 23:20:00,2024-05-10 03:00:00,7a8a3dc5cbfc9f1b0d9b22ae878f2554670604ca966315e987b87069030ca312
before,rico,5,1,whole_run_group_blocked,inner_select,P5S11,221,2024-05-10 03:15:00,2024-05-10 06:55:00,2024-05-10 03:20:00,2024-05-10 07:00:00,bb40d72cfbec9af5076bddb93621616411d7cff7324abb487fa1a1871f8448b2
before,rico,5,1,whole_run_group_blocked,inner_select,P5S12,221,2024-05-10 07:15:00,2024-05-10 10:55:00,2024-05-10 07:20:00,2024-05-10 11:00:00,e32fdd423a4a387191edbbd7b967581488577719deb81786cd3451a071d94c2b
before,rico,5,1,whole_run_group_blocked,inner_select,P5S13,221,2024-05-10 11:15:00,2024-05-10 14:55:00,2024-05-10 11:20:00,2024-05-10 15:00:00,fbdadbd2648e156c39f2b03d83b1a4d8a157b1189a08223228464488199a416b
before,rico,5,1,whole_run_group_blocked,inner_select,P5S14,221,2024-05-10 15:15:00,2024-05-10 18:55:00,2024-05-10 15:20:00,2024-05-10 19:00:00,d506930475e5aa141b9b5c3add25acc5630ae6722b0d4ab816b4ab22f4d5aac7
before,rico,5,1,whole_run_group_blocked,inner_select,P5S15,221,2024-05-10 19:15:00,2024-05-10 22:55:00,2024-05-10 19:20:00,2024-05-10 23:00:00,4c2fc59ff5e87a109940080b27636bfd66d93440257ece5456bcd7ff0bf1d3c7
before,rico,5,1,whole_run_group_blocked,inner_select,P5S16,221,2024-05-10 23:15:00,2024-05-11 02:55:00,2024-05-10 23:20:00,2024-05-11 03:00:00,fe6c7bf02a5909a8a8e5864cfcfa3e5fd3884448ccc1f6e20e1ff62787cad1d0
