phase,dataset,horizon,outer_fold,scheme,boundary,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
before,pleia_energy,3,0,chronological,refit_train->refit_calibration,29718,9907,2021-01-07 23:30:00,2021-08-02 08:20:00,2021-08-02 08:50:00,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-08-02 09:00:00,2021-10-10 04:00:00,3,0,,0,7a94485ff68781f4e1db82d0f235dd4fb7830db1338cd512c10d8dc600a5b0f4,6270ee4d46414d3486ec1f7aaa41d433d070bdf50f2b15eaff319060c80f4e45
before,pleia_energy,3,0,chronological,refit_calibration->outer_test,9907,9909,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-10-10 04:00:00,2021-10-10 04:10:00,2021-12-17 23:30:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,6270ee4d46414d3486ec1f7aaa41d433d070bdf50f2b15eaff319060c80f4e45,ae5506e6b646c1fa25ed2290b0ef64c2f71b595bb6b134f88e76887f8fbc41af
before,pleia_energy,3,1,chronological,inner_train->inner_calib,14859,7429,2021-01-07 23:30:00,2021-04-21 03:50:00,2021-04-21 04:20:00,2021-04-21 04:00:00,2021-06-11 18:00:00,2021-04-21 04:30:00,2021-06-11 18:30:00,3,0,,0,13c673992135e11a96ed2cb5e1d6cc97f89a71d5641ddfbf9bbc05a2f2767662,b79e0620b2f14ecd2aca54aeb127c1059ae6dd0e57031a168e2c371caf281a46
before,pleia_energy,3,1,chronological,inner_calib->inner_select,7429,7430,2021-04-21 04:00:00,2021-06-11 18:00:00,2021-06-11 18:30:00,2021-06-11 18:10:00,2021-08-02 08:20:00,2021-06-11 18:40:00,2021-08-02 08:50:00,3,0,,0,b79e0620b2f14ecd2aca54aeb127c1059ae6dd0e57031a168e2c371caf281a46,0f5937345bb0cd6cd71091f65633d38fb615f5d4edea239be04b4254d5604100
before,pleia_energy,3,1,chronological,inner_select->outer_test,7430,9907,2021-06-11 18:10:00,2021-08-02 08:20:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-10-10 04:00:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,0f5937345bb0cd6cd71091f65633d38fb615f5d4edea239be04b4254d5604100,ad2c4dfa64198051d63e0f75a601b763d439e079723619c241b5da7304685a8b
before,pleia_energy,3,1,chronological,refit_train->refit_calibration,22288,7430,2021-01-07 23:30:00,2021-06-11 18:00:00,2021-06-11 18:30:00,2021-06-11 18:10:00,2021-08-02 08:20:00,2021-06-11 18:40:00,2021-08-02 08:50:00,3,0,,0,9d085562aca4fe9f365bbb5967a86e8e69e8e589b6c87d538d0555d3eb58695a,0f5937345bb0cd6cd71091f65633d38fb615f5d4edea239be04b4254d5604100
before,pleia_energy,3,1,chronological,refit_calibration->outer_test,7430,9907,2021-06-11 18:10:00,2021-08-02 08:20:00,2021-08-02 08:50:00,2021-08-02 09:00:00,2021-10-10 04:00:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,0f5937345bb0cd6cd71091f65633d38fb615f5d4edea239be04b4254d5604100,ad2c4dfa64198051d63e0f75a601b763d439e079723619c241b5da7304685a8b
before,pleia_energy,3,2,chronological,inner_train->inner_calib,9905,4953,2021-01-07 23:30:00,2021-03-17 18:10:00,2021-03-17 18:40:00,2021-03-17 18:20:00,2021-04-21 03:40:00,2021-03-17 18:50:00,2021-04-21 04:10:00,3,0,,0,0b30057f9e4af76b7f4c831e4e4b4ff002fc780a20792951ed05be255333d424,d21678995d7dadfba0b15dbf000dc0839aa02f94d180f0bc0a20c06d5f6fefc6
before,pleia_energy,3,2,chronological,inner_calib->inner_select,4953,4953,2021-03-17 18:20:00,2021-04-21 03:40:00,2021-04-21 04:10:00,2021-04-21 03:50:00,2021-05-25 13:10:00,2021-04-21 04:20:00,2021-05-25 13:40:00,3,0,,0,d21678995d7dadfba0b15dbf000dc0839aa02f94d180f0bc0a20c06d5f6fefc6,4635ca58d3fb40d83c7d786bc1b18f63fffcae0612bf8409faf002fdd404d75c
before,pleia_energy,3,2,chronological,inner_select->outer_test,4953,9907,2021-04-21 03:50:00,2021-05-25 13:10:00,2021-05-25 13:40:00,2021-05-25 13:50:00,2021-08-02 08:50:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,4635ca58d3fb40d83c7d786bc1b18f63fffcae0612bf8409faf002fdd404d75c,f7a8b2ab436b98d9e3c4127b8c0c687d2944e7cc7512d2ddf6c76666e097c7ea
before,pleia_energy,3,2,chronological,refit_train->refit_calibration,14858,4953,2021-01-07 23:30:00,2021-04-21 03:40:00,2021-04-21 04:10:00,2021-04-21 03:50:00,2021-05-25 13:10:00,2021-04-21 04:20:00,2021-05-25 13:40:00,3,0,,0,a827a78ea278422b7b0dcbee9caa395d266ed53deb02cb1e8f2467736c1bbe5c,4635ca58d3fb40d83c7d786bc1b18f63fffcae0612bf8409faf002fdd404d75c
before,pleia_energy,3,2,chronological,refit_calibration->outer_test,4953,9907,2021-04-21 03:50:00,2021-05-25 13:10:00,2021-05-25 13:40:00,2021-05-25 13:50:00,2021-08-02 08:50:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,4635ca58d3fb40d83c7d786bc1b18f63fffcae0612bf8409faf002fdd404d75c,f7a8b2ab436b98d9e3c4127b8c0c687d2944e7cc7512d2ddf6c76666e097c7ea
before,pleia_energy,6,0,chronological,inner_train->inner_calib,19811,9905,2021-01-07 23:00:00,2021-05-25 12:40:00,2021-05-25 13:40:00,2021-05-25 12:50:00,2021-08-02 07:30:00,2021-05-25 13:50:00,2021-08-02 08:30:00,6,0,,0,199f2b13ae34bd86a86c21c4523399066ecc3c1c18486e8c6fe7022d032de3fb,407dde44d031b23f58c23feccecb2386c6d6d958129acf62bddd844c1814b278
before,pleia_energy,6,0,chronological,inner_calib->inner_select,9905,9906,2021-05-25 12:50:00,2021-08-02 07:30:00,2021-08-02 08:30:00,2021-08-02 07:40:00,2021-10-10 02:30:00,2021-08-02 08:40:00,2021-10-10 03:30:00,6,0,,0,407dde44d031b23f58c23feccecb2386c6d6d958129acf62bddd844c1814b278,2d492b1107061f518d2ba5aaf24f0be0e3ba9e1dd7f61dea8ee7ea2daa69bb45
before,pleia_energy,6,0,chronological,inner_select->outer_test,9906,9909,2021-08-02 07:40:00,2021-10-10 02:30:00,2021-10-10 03:30:00,2021-10-10 03:40:00,2021-12-17 23:00:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,2d492b1107061f518d2ba5aaf24f0be0e3ba9e1dd7f61dea8ee7ea2daa69bb45,acee79d85b01535344cec08f6124b73cdb75dee57439b08142cb6522588a6d08
before,pleia_energy,6,0,chronological,refit_train->refit_calibration,29716,9906,2021-01-07 23:00:00,2021-08-02 07:30:00,2021-08-02 08:30:00,2021-08-02 07:40:00,2021-10-10 02:30:00,2021-08-02 08:40:00,2021-10-10 03:30:00,6,0,,0,9b74ca28df644bab94b3db74bbe6a2e49be7f6c245bc175b6098e86342c797df,2d492b1107061f518d2ba5aaf24f0be0e3ba9e1dd7f61dea8ee7ea2daa69bb45
before,pleia_energy,6,0,chronological,refit_calibration->outer_test,9906,9909,2021-08-02 07:40:00,2021-10-10 02:30:00,2021-10-10 03:30:00,2021-10-10 03:40:00,2021-12-17 23:00:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,2d492b1107061f518d2ba5aaf24f0be0e3ba9e1dd7f61dea8ee7ea2daa69bb45,acee79d85b01535344cec08f6124b73cdb75dee57439b08142cb6522588a6d08
before,pleia_energy,6,1,chronological,inner_train->inner_calib,14857,7429,2021-01-07 23:00:00,2021-04-21 03:00:00,2021-04-21 04:00:00,2021-04-21 03:10:00,2021-06-11 17:10:00,2021-04-21 04:10:00,2021-06-11 18:10:00,6,0,,0,6356e4d08273ce6184ef606430d57dd32224d2c009a730a97dc00d949e342de5,b3d7eba6c489e47b94ca7658a8e9d560ddaaa4fefb3635e1e786ffd2c10d0730
before,pleia_energy,6,1,chronological,inner_calib->inner_select,7429,7429,2021-04-21 03:10:00,2021-06-11 17:10:00,2021-06-11 18:10:00,2021-06-11 17:20:00,2021-08-02 07:20:00,2021-06-11 18:20:00,2021-08-02 08:20:00,6,0,,0,b3d7eba6c489e47b94ca7658a8e9d560ddaaa4fefb3635e1e786ffd2c10d0730,0edcdea0b7e0e179049d1970e1ca398e3cf7f36a4e802fbfe3d92d6df93d74cb
before,pleia_energy,6,1,chronological,inner_select->outer_test,7429,9907,2021-06-11 17:20:00,2021-08-02 07:20:00,2021-08-02 08:20:00,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,0edcdea0b7e0e179049d1970e1ca398e3cf7f36a4e802fbfe3d92d6df93d74cb,0206cf47128d6e35469fb115f5a271195742ccc0a53ccfc1ef96813755647fe6
before,pleia_energy,6,1,chronological,refit_train->refit_calibration,22286,7429,2021-01-07 23:00:00,2021-06-11 17:10:00,2021-06-11 18:10:00,2021-06-11 17:20:00,2021-08-02 07:20:00,2021-06-11 18:20:00,2021-08-02 08:20:00,6,0,,0,17e9e47e35400fdfcce9a7932c4b3f29a10dc0d5f0d57334a9e421d0f3fa4835,0edcdea0b7e0e179049d1970e1ca398e3cf7f36a4e802fbfe3d92d6df93d74cb
before,pleia_energy,6,1,chronological,refit_calibration->outer_test,7429,9907,2021-06-11 17:20:00,2021-08-02 07:20:00,2021-08-02 08:20:00,2021-08-02 08:30:00,2021-10-10 03:30:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,0edcdea0b7e0e179049d1970e1ca398e3cf7f36a4e802fbfe3d92d6df93d74cb,0206cf47128d6e35469fb115f5a271195742ccc0a53ccfc1ef96813755647fe6
before,pleia_energy,6,2,chronological,inner_train->inner_calib,9904,4952,2021-01-07 23:00:00,2021-03-17 17:30:00,2021-03-17 18:30:00,2021-03-17 17:40:00,2021-04-21 02:50:00,2021-03-17 18:40:00,2021-04-21 03:50:00,6,0,,0,2350889c8bb4b69318ed82b6e30f7f0d2534aa1975438be566585d6ca7fd4953,da9742c6974c50c0b752622ff31a626300aedccf195a8c9c7db253899a494e3c
before,pleia_energy,6,2,chronological,inner_calib->inner_select,4952,4952,2021-03-17 17:40:00,2021-04-21 02:50:00,2021-04-21 03:50:00,2021-04-21 03:00:00,2021-05-25 12:10:00,2021-04-21 04:00:00,2021-05-25 13:10:00,6,0,,0,da9742c6974c50c0b752622ff31a626300aedccf195a8c9c7db253899a494e3c,e4fd0a9a9a820bc54fc34c05c7c4650f97bb528d0796181562df2b7ac09a3858
before,pleia_energy,6,2,chronological,inner_select->outer_test,4952,9907,2021-04-21 03:00:00,2021-05-25 12:10:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:20:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,e4fd0a9a9a820bc54fc34c05c7c4650f97bb528d0796181562df2b7ac09a3858,061c08c3374dc0f9d45dfa8547f11e8a31a823c67efe645c11e25597c6f32a22
before,pleia_energy,6,2,chronological,refit_train->refit_calibration,14856,4952,2021-01-07 23:00:00,2021-04-21 02:50:00,2021-04-21 03:50:00,2021-04-21 03:00:00,2021-05-25 12:10:00,2021-04-21 04:00:00,2021-05-25 13:10:00,6,0,,0,8e044a37fb7f9500b94c7d2ebb55c14c878318b71afaa0ba800e54ea37802533,e4fd0a9a9a820bc54fc34c05c7c4650f97bb528d0796181562df2b7ac09a3858
before,pleia_energy,6,2,chronological,refit_calibration->outer_test,4952,9907,2021-04-21 03:00:00,2021-05-25 12:10:00,2021-05-25 13:10:00,2021-05-25 13:20:00,2021-08-02 08:20:00,2021-05-25 14:20:00,2021-08-02 09:20:00,0,0,,0,e4fd0a9a9a820bc54fc34c05c7c4650f97bb528d0796181562df2b7ac09a3858,061c08c3374dc0f9d45dfa8547f11e8a31a823c67efe645c11e25597c6f32a22
before,rico,5,0,whole_run_group_blocked,inner_train->inner_calib,22763,11271,2023-07-26 15:15:00,2024-02-01 02:55:00,2024-02-01 03:00:00,2024-02-01 03:15:00,2024-05-09 10:55:00,2024-02-01 03:20:00,2024-05-09 11:00:00,0,0,,0,37c49d3b679f9b348919c0efc2e131cee344dd6a21f446911c8b2d6b996b060f,e55c942a3fdc10f6d05cb8f704f601879ede35f12e52f2bb22085a257b6b6ac7
before,rico,5,0,whole_run_group_blocked,inner_calib->inner_select,11271,11492,2024-02-01 03:15:00,2024-05-09 10:55:00,2024-05-09 11:00:00,2024-05-09 11:15:00,2024-05-18 02:55:00,2024-05-09 11:20:00,2024-05-18 03:00:00,0,0,,0,e55c942a3fdc10f6d05cb8f704f601879ede35f12e52f2bb22085a257b6b6ac7,36af935af3c07175b3177af3cb10f6f0a69a1bce44e6585db0f50752e7e15ae5
before,rico,5,0,whole_run_group_blocked,inner_select->outer_test,11492,221,2024-05-09 11:15:00,2024-05-18 02:55:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:55:00,2024-05-18 03:20:00,2024-05-18 07:00:00,0,0,,0,36af935af3c07175b3177af3cb10f6f0a69a1bce44e6585db0f50752e7e15ae5,343c0964c2ca51d1b88c17d90326c11c78db4ef56cb6fba57e761b9773c88b06
before,rico,5,0,whole_run_group_blocked,refit_train->refit_calibration,34144,11382,2023-07-26 15:15:00,2024-05-09 13:04:00,2024-05-09 13:09:00,2024-05-09 13:05:00,2024-05-18 02:55:00,2024-05-09 13:10:00,2024-05-18 03:00:00,5,0,P5S7,1,eddf928976d12339d65b435328569f73a3de8b2645ffd9d72de43bd74f51bce8,4feecf85a5e914e8f74dc5b50891ebdd7e7b38ccdfc5fd9cba31df07a04247cf
before,rico,5,0,whole_run_group_blocked,refit_calibration->outer_test,11382,221,2024-05-09 13:05:00,2024-05-18 02:55:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:55:00,2024-05-18 03:20:00,2024-05-18 07:00:00,0,0,,0,4feecf85a5e914e8f74dc5b50891ebdd7e7b38ccdfc5fd9cba31df07a04247cf,343c0964c2ca51d1b88c17d90326c11c78db4ef56cb6fba57e761b9773c88b06
before,rico,5,1,whole_run_group_blocked,inner_train->inner_calib,22542,11492,2023-07-26 15:15:00,2024-01-31 22:55:00,2024-01-31 23:00:00,2024-01-31 23:15:00,2024-05-09 10:55:00,2024-01-31 23:20:00,2024-05-09 11:00:00,0,0,,0,358040aa850ca363e4771baea2d07d1555c8c38990cd0b75813eea6a21b7594d,ac176d4f7e9af0e19c8107f2439cfcec882d3a5d352c49228cfb438a38e77516
before,rico,5,1,whole_run_group_blocked,inner_calib->inner_select,11492,11271,2024-01-31 23:15:00,2024-05-09 10:55:00,2024-05-09 11:00:00,2024-05-09 11:15:00,2024-05-17 22:55:00,2024-05-09 11:20:00,2024-05-17 23:00:00,0,0,,0,ac176d4f7e9af0e19c8107f2439cfcec882d3a5d352c49228cfb438a38e77516,36d892c29dda8bbea15eb471e0fb00ef09d22e620c8d18e0bcddddeb1e669648
before,rico,5,1,whole_run_group_blocked,inner_select->outer_test,11271,221,2024-05-09 11:15:00,2024-05-17 22:55:00,2024-05-17 23:00:00,2024-05-17 23:15:00,2024-05-18 02:55:00,2024-05-17 23:20:00,2024-05-18 03:00:00,0,0,,0,36d892c29dda8bbea15eb471e0fb00ef09d22e620c8d18e0bcddddeb1e669648,9112612c7eeafecc67e385ff4599ea1ba6261b766634be8ba5c573ede9170d35
before,rico,5,1,whole_run_group_blocked,refit_train->refit_calibration,33978,11327,2023-07-26 15:15:00,2024-05-09 09:59:00,2024-05-09 10:04:00,2024-05-09 10:00:00,2024-05-17 22:55:00,2024-05-09 10:05:00,2024-05-17 23:00:00,5,0,P5S6,1,c066cac619a099397350b65bd6757ebaa658412bb9d48aaab2ff71466efd94e1,8cecda871b3238e67d5d81f6a9ccd4f48455f3394a9b10f77c056e0f7b684e20
before,rico,5,1,whole_run_group_blocked,refit_calibration->outer_test,11327,221,2024-05-09 10:00:00,2024-05-17 22:55:00,2024-05-17 23:00:00,2024-05-17 23:15:00,2024-05-18 02:55:00,2024-05-17 23:20:00,2024-05-18 03:00:00,0,0,,0,8cecda871b3238e67d5d81f6a9ccd4f48455f3394a9b10f77c056e0f7b684e20,9112612c7eeafecc67e385ff4599ea1ba6261b766634be8ba5c573ede9170d35
before,rico,5,2,whole_run_group_blocked,inner_train->inner_calib,22542,11271,2023-07-26 15:15:00,2024-01-31 22:55:00,2024-01-31 23:00:00,2024-01-31 23:15:00,2024-05-09 06:55:00,2024-01-31 23:20:00,2024-05-09 07:00:00,0,0,,0,358040aa850ca363e4771baea2d07d1555c8c38990cd0b75813eea6a21b7594d,6f2c2bf3e9cdde913f0e96d7073f42ef093daa2b3a5853544469ec8b92fcf2f2
before,rico,5,2,whole_run_group_blocked,inner_calib->inner_select,11271,11271,2024-01-31 23:15:00,2024-05-09 06:55:00,2024-05-09 07:00:00,2024-05-09 07:15:00,2024-05-17 18:55:00,2024-05-09 07:20:00,2024-05-17 19:00:00,0,0,,0,6f2c2bf3e9cdde913f0e96d7073f42ef093daa2b3a5853544469ec8b92fcf2f2,bead5fb80ae9943c331928ad16708a245ead1a3c9592b6674afba0277249d8bb
before,rico,5,2,whole_run_group_blocked,inner_select->outer_test,11271,221,2024-05-09 07:15:00,2024-05-17 18:55:00,2024-05-17 19:00:00,2024-05-17 19:15:00,2024-05-17 22:55:00,2024-05-17 19:20:00,2024-05-17 23:00:00,0,0,,0,bead5fb80ae9943c331928ad16708a245ead1a3c9592b6674afba0277249d8bb,e23a08470b5bb76f9c0be4ab10fa518c0b9291eb897aec73cbb06e92cfe0baef
before,rico,5,2,whole_run_group_blocked,refit_train->refit_calibration,33813,11271,2023-07-26 15:15:00,2024-05-09 06:55:00,2024-05-09 07:00:00,2024-05-09 07:15:00,2024-05-17 18:55:00,2024-05-09 07:20:00,2024-05-17 19:00:00,0,0,,0,fdd06e09f2c7460b0b4d7da508cc2034528cfbd12bf5bab0314157b5d02cac58,bead5fb80ae9943c331928ad16708a245ead1a3c9592b6674afba0277249d8bb
before,rico,5,2,whole_run_group_blocked,refit_calibration->outer_test,11271,221,2024-05-09 07:15:00,2024-05-17 18:55:00,2024-05-17 19:00:00,2024-05-17 19:15:00,2024-05-17 22:55:00,2024-05-17 19:20:00,2024-05-17 23:00:00,0,0,,0,bead5fb80ae9943c331928ad16708a245ead1a3c9592b6674afba0277249d8bb,e23a08470b5bb76f9c0be4ab10fa518c0b9291eb897aec73cbb06e92cfe0baef
before,rico,15,0,whole_run_group_blocked,inner_train->inner_calib,21733,10761,2023-07-26 15:15:00,2024-02-01 02:45:00,2024-02-01 03:00:00,2024-02-01 03:15:00,2024-05-09 10:45:00,2024-02-01 03:30:00,2024-05-09 11:00:00,0,0,,0,51a9f5193f87ff3799e7e259d811a4f95d6ca4ce80f49e3bb0324fbb6ca2a7d7,69856c2765350ae397d24d2c44f5bd03a5182794d9141f045c18fe4c6c1921af
before,rico,15,0,whole_run_group_blocked,inner_calib->inner_select,10761,10972,2024-02-01 03:15:00,2024-05-09 10:45:00,2024-05-09 11:00:00,2024-05-09 11:15:00,2024-05-18 02:45:00,2024-05-09 11:30:00,2024-05-18 03:00:00,0,0,,0,69856c2765350ae397d24d2c44f5bd03a5182794d9141f045c18fe4c6c1921af,8b78544150ac6d7dee311783ee24b65e51210dc2611edf29c3b944d798dee6ea
before,rico,15,0,whole_run_group_blocked,inner_select->outer_test,10972,211,2024-05-09 11:15:00,2024-05-18 02:45:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:45:00,2024-05-18 03:30:00,2024-05-18 07:00:00,0,0,,0,8b78544150ac6d7dee311783ee24b65e51210dc2611edf29c3b944d798dee6ea,4fa5396ec3b2637c5d8a99167ad87756f5ef3355d2ac364b9e5e4ba7d21b60e9
before,rico,15,0,whole_run_group_blocked,refit_train->refit_calibration,32599,10867,2023-07-26 15:15:00,2024-05-09 12:59:00,2024-05-09 13:14:00,2024-05-09 13:00:00,2024-05-18 02:45:00,2024-05-09 13:15:00,2024-05-18 03:00:00,15,0,P5S7,1,2bd3f753a7f7f3ee21911ef680244678b748f40c31350c3829ca4a2634759097,15448394e1c74dc3ab1c5bc57197e0a32cfeb47dc921e79fec2d4d8fd90c1d5c
before,rico,15,0,whole_run_group_blocked,refit_calibration->outer_test,10867,211,2024-05-09 13:00:00,2024-05-18 02:45:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:45:00,2024-05-18 03:30:00,2024-05-18 07:00:00,0,0,,0,15448394e1c74dc3ab1c5bc57197e0a32cfeb47dc921e79fec2d4d8fd90c1d5c,4fa5396ec3b2637c5d8a99167ad87756f5ef3355d2ac364b9e5e4ba7d21b60e9
before,rico,15,1,whole_run_group_blocked,inner_train->inner_calib,21522,10972,2023-07-26 15:15:00,2024-01-31 22:45:00,2024-01-31 23:00:00,2024-01-31 23:15:00,2024-05-09 10:45:00,2024-01-31 23:30:00,2024-05-09 11:00:00,0,0,,0,df53e2ea484548a112c55b0427b80d89bd67e7273571cd55d719739d29edb460,4962468db277694a83ca6263681974c104ebdf292498a78176c74e83affea04b
before,rico,15,1,whole_run_group_blocked,inner_calib->inner_select,10972,10761,2024-01-31 23:15:00,2024-05-09 10:45:00,2024-05-09 11:00:00,2024-05-09 11:15:00,2024-05-17 22:45:00,2024-05-09 11:30:00,2024-05-17 23:00:00,0,0,,0,4962468db277694a83ca6263681974c104ebdf292498a78176c74e83affea04b,f6fdddaef3fb508d92759ca6072dfc293c20a747273e7e2d56365eaeb9d87659
before,rico,15,1,whole_run_group_blocked,inner_select->outer_test,10761,211,2024-05-09 11:15:00,2024-05-17 22:45:00,2024-05-17 23:00:00,2024-05-17 23:15:00,2024-05-18 02:45:00,2024-05-17 23:30:00,2024-05-18 03:00:00,0,0,,0,f6fdddaef3fb508d92759ca6072dfc293c20a747273e7e2d56365eaeb9d87659,7a2f07a8ee72fa93470b16ab0be750b792ddcde7085e053b6134366e3879c569
before,rico,15,1,whole_run_group_blocked,refit_train->refit_calibration,32441,10814,2023-07-26 15:15:00,2024-05-09 09:52:00,2024-05-09 10:07:00,2024-05-09 09:53:00,2024-05-17 22:45:00,2024-05-09 10:08:00,2024-05-17 23:00:00,15,0,P5S6,1,673d954bac369436680870daf62f4e53508b5f0663dbb2baaf1d28dba5fb3db9,a250d3a12f528b22347b0c247cf177b8610a7142b575a9601b135bba114bc693
before,rico,15,1,whole_run_group_blocked,refit_calibration->outer_test,10814,211,2024-05-09 09:53:00,2024-05-17 22:45:00,2024-05-17 23:00:00,2024-05-17 23:15:00,2024-05-18 02:45:00,2024-05-17 23:30:00,2024-05-18 03:00:00,0,0,,0,a250d3a12f528b22347b0c247cf177b8610a7142b575a9601b135bba114bc693,7a2f07a8ee72fa93470b16ab0be750b792ddcde7085e053b6134366e3879c569
before,rico,15,2,whole_run_group_blocked,inner_train->inner_calib,21522,10761,2023-07-26 15:15:00,2024-01-31 22:45:00,2024-01-31 23:00:00,2024-01-31 23:15:00,2024-05-09 06:45:00,2024-01-31 23:30:00,2024-05-09 07:00:00,0,0,,0,df53e2ea484548a112c55b0427b80d89bd67e7273571cd55d719739d29edb460,bd46866a20af68a22e58801e75c9d68b6a66c1277e18c92b6dab14d9530fbb89
before,rico,15,2,whole_run_group_blocked,inner_calib->inner_select,10761,10761,2024-01-31 23:15:00,2024-05-09 06:45:00,2024-05-09 07:00:00,2024-05-09 07:15:00,2024-05-17 18:45:00,2024-05-09 07:30:00,2024-05-17 19:00:00,0,0,,0,bd46866a20af68a22e58801e75c9d68b6a66c1277e18c92b6dab14d9530fbb89,47b4478ea5068b36236feff375a1561c08534e4f29d76f06c97755bdf3ed1f7d
before,rico,15,2,whole_run_group_blocked,inner_select->outer_test,10761,211,2024-05-09 07:15:00,2024-05-17 18:45:00,2024-05-17 19:00:00,2024-05-17 19:15:00,2024-05-17 22:45:00,2024-05-17 19:30:00,2024-05-17 23:00:00,0,0,,0,47b4478ea5068b36236feff375a1561c08534e4f29d76f06c97755bdf3ed1f7d,0fe75741cca7b67f5d2ee5635c34e3849ab39bfbdcd58293b0afae43e8e5ebde
before,rico,15,2,whole_run_group_blocked,refit_train->refit_calibration,32283,10761,2023-07-26 15:15:00,2024-05-09 06:45:00,2024-05-09 07:00:00,2024-05-09 07:15:00,2024-05-17 18:45:00,2024-05-09 07:30:00,2024-05-17 19:00:00,0,0,,0,161c87b6cd622e14c71351f8bb0ae5dd3e4cad6ae38f62bbe4e97c6ccad57035,47b4478ea5068b36236feff375a1561c08534e4f29d76f06c97755bdf3ed1f7d
before,rico,15,2,whole_run_group_blocked,refit_calibration->outer_test,10761,211,2024-05-09 07:15:00,2024-05-17 18:45:00,2024-05-17 19:00:00,2024-05-17 19:15:00,2024-05-17 22:45:00,2024-05-17 19:30:00,2024-05-17 23:00:00,0,0,,0,47b4478ea5068b36236feff375a1561c08534e4f29d76f06c97755bdf3ed1f7d,0fe75741cca7b67f5d2ee5635c34e3849ab39bfbdcd58293b0afae43e8e5ebde
before,rico,30,0,whole_run_group_blocked,inner_train->inner_calib,20188,9996,2023-07-26 15:15:00,2024-02-01 02:30:00,2024-02-01 03:00:00,2024-02-01 03:15:00,2024-05-09 10:30:00,2024-02-01 03:45:00,2024-05-09 11:00:00,0,0,,0,fa61b3ed55af3c37a36b7dd9803bf0a93f035a3de34b4e788cc9c26355aa8a7b,9cbd1d2e1f6b136c1e0242198e77a8381da2b879396de05c8806bfa6eb5ed232
before,rico,30,0,whole_run_group_blocked,inner_calib->inner_select,9996,10192,2024-02-01 03:15:00,2024-05-09 10:30:00,2024-05-09 11:00:00,2024-05-09 11:15:00,2024-05-18 02:30:00,2024-05-09 11:45:00,2024-05-18 03:00:00,0,0,,0,9cbd1d2e1f6b136c1e0242198e77a8381da2b879396de05c8806bfa6eb5ed232,88b3878c017209598282addf642c2bd978506546aa21b10b7140f409edb62c80
before,rico,30,0,whole_run_group_blocked,inner_select->outer_test,10192,196,2024-05-09 11:15:00,2024-05-18 02:30:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:30:00,2024-05-18 03:45:00,2024-05-18 07:00:00,0,0,,0,88b3878c017209598282addf642c2bd978506546aa21b10b7140f409edb62c80,e0037b5204cdf5aea66e0dc180c25c2d5c4fd08ea4a7554ee3fda574e0d818ab
before,rico,30,0,whole_run_group_blocked,refit_train->refit_calibration,30282,10094,2023-07-26 15:15:00,2024-05-09 12:52:00,2024-05-09 13:22:00,2024-05-09 12:53:00,2024-05-18 02:30:00,2024-05-09 13:23:00,2024-05-18 03:00:00,30,0,P5S7,1,c68bebacfd32c5020ed9ccca29fd8fad4a862bffc9c7e1f76f2629b5d2e61b69,5cd74083b641b6c3ba2780f0fa2100f803c8268632ce6ea9e7b607a4f2825b53
before,rico,30,0,whole_run_group_blocked,refit_calibration->outer_test,10094,196,2024-05-09 12:53:00,2024-05-18 02:30:00,2024-05-18 03:00:00,2024-05-18 03:15:00,2024-05-18 06:30:00,2024-05-18 03:45:00,2024-05-18 07:00:00,0,0,,0,5cd74083b641b6c3ba2780f0fa2100f803c8268632ce6ea9e7b607a4f2825b53,e0037b5204cdf5aea66e0dc180c25c2d5c4fd08ea4a7554ee3fda574e0d818ab
