stage,category,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
context_7387aa3d8984e42d92b3_v19,context_replay,0.6833361000026343,386371584,387444736,346497024,347598848,1073152,417636352,2562363392,0.05,0.65625
context_7387aa3d8984e42d92b3_v2,context_replay,0.5804551000037463,385507328,385536000,345587712,345645056,28672,417636352,2604519424,0.05,0.546875
context_7387aa3d8984e42d92b3_v20,context_replay,0.002475300003425218,386371584,386387968,346497024,346529792,16384,417636352,2563731456,0.05,0.0
context_7387aa3d8984e42d92b3_v21,context_replay,0.6681451000040397,386371584,387444736,346497024,347598848,1073152,417636352,2555768832,0.05,0.671875
context_7387aa3d8984e42d92b3_v22,context_replay,0.002721400000154972,386371584,386387968,346497024,346529792,16384,417636352,2559700992,0.05,0.0
context_7387aa3d8984e42d92b3_v23,context_replay,0.6472030000004452,386371584,387710976,346497024,347598848,1339392,417636352,2543132672,0.05,0.59375
context_7387aa3d8984e42d92b3_v24,context_replay,0.002681099998881109,386637824,386654208,346497024,346529792,16384,417636352,2551255040,0.05,0.0
context_7387aa3d8984e42d92b3_v25,context_replay,0.6853448999900138,386637824,387710976,346497024,347598848,1073152,417636352,2555793408,0.05,0.65625
context_7387aa3d8984e42d92b3_v26,context_replay,0.6231337000062922,386637824,387371008,346497024,347598848,733184,417636352,2654445568,0.05,0.609375
context_7387aa3d8984e42d92b3_v27,context_replay,0.6373185999982525,386719744,387874816,346497024,347971584,1155072,417636352,2639216640,0.05,0.640625
context_7387aa3d8984e42d92b3_v28,context_replay,0.6275604000111343,386904064,386924544,346869760,346918912,20480,417636352,2629103616,0.05,0.609375
context_7387aa3d8984e42d92b3_v29,context_replay,0.6609892999986187,386904064,387014656,346869760,348020736,110592,417636352,2611527680,0.05,0.640625
context_7387aa3d8984e42d92b3_v3,context_replay,0.5627720000047702,385507328,386260992,345587712,346689536,753664,417636352,2590031872,0.05,0.53125
context_7387aa3d8984e42d92b3_v30,context_replay,0.6042088999965927,386904064,387375104,346869760,347971584,471040,417636352,2626359296,0.05,0.578125
context_7387aa3d8984e42d92b3_v31,context_replay,0.5778384000004735,386904064,386932736,346869760,346927104,28672,417636352,2621513728,0.05,0.546875
context_7387aa3d8984e42d92b3_v32,context_replay,0.5884769999975106,386904064,386924544,346869760,346918912,20480,417636352,2634412032,0.05,0.59375
context_7387aa3d8984e42d92b3_v33,context_replay,0.6305040999868652,386908160,387612672,346869760,348344320,704512,417636352,2624151552,0.05,0.59375
context_7387aa3d8984e42d92b3_v34,context_replay,0.7090237000084016,387170304,387497984,347242496,348352512,327680,417636352,2613309440,0.05,0.703125
context_7387aa3d8984e42d92b3_v35,context_replay,0.6341866000002483,387170304,387489792,347242496,348348416,319488,417636352,2629677056,0.05,0.5625
context_7387aa3d8984e42d92b3_v36,context_replay,0.6352783000038471,387170304,387190784,347242496,347291648,20480,417636352,2627395584,0.05,0.609375
context_7387aa3d8984e42d92b3_v37,context_replay,0.5861530000111088,387170304,387190784,347242496,347291648,20480,417636352,2631446528,0.05,0.5625
context_7387aa3d8984e42d92b3_v38,context_replay,0.6038931000075536,387235840,388198400,347242496,348360704,962560,417636352,2622144512,0.05,0.59375
context_7387aa3d8984e42d92b3_v39,context_replay,0.6541171000135364,387235840,388501504,347242496,348344320,1265664,417636352,2626433024,0.05,0.65625
context_7387aa3d8984e42d92b3_v4,context_replay,0.5715239999990445,385507328,386338816,345587712,346714112,831488,417636352,2575949824,0.05,0.546875
context_7387aa3d8984e42d92b3_v40,context_replay,0.5967820999940159,387502080,388587520,347242496,348356608,1085440,417636352,2598072320,0.05,0.578125
context_7387aa3d8984e42d92b3_v41,context_replay,0.6184902999957558,387502080,388587520,347242496,348356608,1085440,417636352,2618507264,0.05,0.59375
context_7387aa3d8984e42d92b3_v42,context_replay,0.6521828999975696,387502080,388575232,347242496,348344320,1073152,417636352,2588454912,0.05,0.625
context_7387aa3d8984e42d92b3_v5,context_replay,0.591671200003475,385507328,385794048,345587712,345636864,286720,417636352,2582528000,0.05,0.578125
context_7387aa3d8984e42d92b3_v6,context_replay,0.637878699999419,385773568,385794048,345587712,345636864,20480,417636352,2578272256,0.05,0.625
context_7387aa3d8984e42d92b3_v7,context_replay,0.6477607000124408,385773568,385794048,345587712,345636864,20480,417636352,2600337408,0.05,0.65625
context_7387aa3d8984e42d92b3_v8,context_replay,0.0028806000045733526,385773568,385789952,345587712,345620480,16384,417636352,2599895040,0.05,0.0
context_7387aa3d8984e42d92b3_v9,context_replay,0.6790414999995846,385773568,386232320,345587712,346697728,458752,417636352,2578964480,0.05,0.640625
context_7c3ba76c2a08f43270a0_v0,context_replay,0.5715826000086963,387506176,388304896,347242496,348356608,798720,417636352,2613227520,0.05,0.546875
context_7c3ba76c2a08f43270a0_v1,context_replay,0.0034405000042170286,387506176,387522560,347242496,347275264,16384,417636352,2613952512,0.05,0.0
context_7c3ba76c2a08f43270a0_v10,context_replay,0.00261799999861978,388038656,388055040,347774976,347807744,16384,417636352,2495938560,0.05,0.0
context_7c3ba76c2a08f43270a0_v11,context_replay,0.5995142000028864,388038656,388915200,347774976,348901376,876544,417636352,2504081408,0.05,0.546875
context_7c3ba76c2a08f43270a0_v12,context_replay,0.0023956999939400703,388055040,388071424,347774976,347807744,16384,417636352,2570481664,0.05,0.0
context_7c3ba76c2a08f43270a0_v13,context_replay,0.6202609999891138,388055040,388075520,347774976,347824128,20480,417636352,2552086528,0.05,0.609375
context_7c3ba76c2a08f43270a0_v14,context_replay,0.00271059999067802,388059136,388075520,348041216,348073984,16384,417636352,2558943232,0.05,0.0
context_7c3ba76c2a08f43270a0_v15,context_replay,0.5788139999931445,388059136,389263360,348041216,349143040,1204224,417636352,2519887872,0.05,0.546875
context_7c3ba76c2a08f43270a0_v16,context_replay,0.0027369000017642975,388337664,388354048,348041216,348073984,16384,417636352,2553479168,0.05,0.0
context_7c3ba76c2a08f43270a0_v17,context_replay,0.6361565999977756,388337664,388902912,348041216,349143040,565248,417636352,2548621312,0.05,0.578125
context_7c3ba76c2a08f43270a0_v18,context_replay,0.0026753000129247084,388341760,388358144,348041216,348073984,16384,417636352,2565173248,0.05,0.0
context_7c3ba76c2a08f43270a0_v19,context_replay,0.6241619999927934,388337664,389226496,348041216,349519872,888832,417636352,2555760640,0.05,0.609375
context_7c3ba76c2a08f43270a0_v2,context_replay,0.00243870000122115,387502080,387518464,347242496,347275264,16384,417636352,2617470976,0.05,0.0
context_7c3ba76c2a08f43270a0_v20,context_replay,0.002759800001513213,388661248,388677632,348418048,348450816,16384,417636352,2559811584,0.05,0.0
context_7c3ba76c2a08f43270a0_v21,context_replay,0.5922762999980478,388661248,388681728,348418048,348467200,20480,417636352,2546659328,0.05,0.5625
context_7c3ba76c2a08f43270a0_v22,context_replay,0.0032518000080017373,388665344,388681728,348418048,348450816,16384,417636352,2522218496,0.05,0.0
context_7c3ba76c2a08f43270a0_v23,context_replay,0.6007745000097202,388665344,389337088,348418048,349519872,671744,417636352,2553499648,0.05,0.578125
context_7c3ba76c2a08f43270a0_v24,context_replay,0.0032571000047028065,388734976,388751360,348418048,348450816,16384,417636352,2557726720,0.05,0.0
context_7c3ba76c2a08f43270a0_v25,context_replay,0.6373446000070544,392585216,393363456,352542720,353644544,778240,417636352,2534879232,0.05,0.640625
context_7c3ba76c2a08f43270a0_v26,context_replay,0.577643700002227,392781824,393854976,352542720,353644544,1073152,417636352,2552762368,0.05,0.578125
context_7c3ba76c2a08f43270a0_v27,context_replay,0.5914953000028618,392781824,393342976,352542720,353644544,561152,417636352,2545827840,0.05,0.578125
context_7c3ba76c2a08f43270a0_v28,context_replay,0.6326444000005722,392847360,393265152,352542720,353665024,417792,417636352,2557554688,0.05,0.640625
context_7c3ba76c2a08f43270a0_v29,context_replay,0.6291593000059947,392847360,393535488,352542720,353656832,688128,417636352,2558136320,0.05,0.59375
context_7c3ba76c2a08f43270a0_v3,context_replay,0.5886304000014206,387510272,388571136,347508736,348626944,1060864,417636352,2598612992,0.05,0.59375
context_7c3ba76c2a08f43270a0_v30,context_replay,0.5787755000055768,392847360,393134080,352542720,353656832,286720,417636352,2560622592,0.05,0.578125
context_7c3ba76c2a08f43270a0_v31,context_replay,0.6596763999987161,392851456,393134080,352808960,352858112,282624,417636352,2557960192,0.05,0.640625
context_7c3ba76c2a08f43270a0_v32,context_replay,0.574526500000502,393113600,394186752,352808960,353910784,1073152,417636352,2541248512,0.05,0.5625
context_7c3ba76c2a08f43270a0_v33,context_replay,0.6009194999933243,393113600,393134080,352808960,352858112,20480,417636352,2535387136,0.05,0.578125
context_7c3ba76c2a08f43270a0_v34,context_replay,0.587347900000168,393142272,393162752,352808960,352858112,20480,417636352,2554171392,0.05,0.59375
context_7c3ba76c2a08f43270a0_v35,context_replay,0.5958518999977969,393142272,394059776,352808960,353935360,917504,417636352,2543767552,0.05,0.578125
context_7c3ba76c2a08f43270a0_v36,context_replay,0.6172845999972196,393146368,394444800,353075200,354177024,1298432,417636352,2544189440,0.05,0.59375
context_7c3ba76c2a08f43270a0_v37,context_replay,0.5999774999945657,393474048,393506816,353075200,353136640,32768,417636352,2548146176,0.05,0.59375
context_7c3ba76c2a08f43270a0_v38,context_replay,0.6579652000073111,393474048,394547200,353075200,354189312,1073152,417636352,2533142528,0.05,0.640625
context_7c3ba76c2a08f43270a0_v39,context_replay,0.6064372999971965,393474048,394592256,353075200,354226176,1118208,417636352,2532487168,0.05,0.59375
context_7c3ba76c2a08f43270a0_v4,context_replay,0.5641008999955375,387772416,388616192,347508736,348631040,843776,417636352,2595774464,0.05,0.546875
context_7c3ba76c2a08f43270a0_v40,context_replay,0.5967263999918941,393474048,394199040,353075200,354189312,724992,417636352,2496688128,0.05,0.578125
context_7c3ba76c2a08f43270a0_v41,context_replay,0.637441700004274,393539584,394211328,353075200,354197504,671744,417636352,2554470400,0.05,0.625
context_7c3ba76c2a08f43270a0_v42,context_replay,0.586878499991144,393543680,394145792,353341440,354463744,602112,417636352,2521243648,0.05,0.578125
context_7c3ba76c2a08f43270a0_v5,context_replay,0.762929600008647,387772416,387796992,347508736,347561984,24576,417636352,2529804288,0.05,0.765625
context_7c3ba76c2a08f43270a0_v6,context_replay,0.5858272000041325,387772416,388321280,347508736,348639232,548864,417636352,2354323456,0.05,0.578125
context_7c3ba76c2a08f43270a0_v7,context_replay,0.6065800999931525,387772416,387792896,347508736,347557888,20480,417636352,2293596160,0.05,0.609375
context_7c3ba76c2a08f43270a0_v8,context_replay,0.0025056000013137236,387776512,387792896,347774976,347807744,16384,417636352,2304299008,0.05,0.0
context_7c3ba76c2a08f43270a0_v9,context_replay,0.6430561000015587,387776512,389050368,347774976,348876800,1273856,417636352,2253807616,0.05,0.65625
context_7f2d8ca057203a50db9d_v0,context_replay,0.6277327999996487,409489408,410378240,369139712,370257920,888832,417636352,2423488512,0.05,0.59375
context_7f2d8ca057203a50db9d_v1,context_replay,0.003009599997312762,409554944,409571328,369139712,369172480,16384,417636352,2415726592,0.05,0.0
context_7f2d8ca057203a50db9d_v10,context_replay,0.006040400010533631,410152960,410169344,370827264,370860032,16384,417636352,2371026944,0.05,0.0
context_7f2d8ca057203a50db9d_v11,context_replay,0.6608812000049511,410152960,411152384,370827264,371929088,999424,417636352,2358136832,0.05,0.65625
context_7f2d8ca057203a50db9d_v12,context_replay,0.0031780999997863546,410218496,410234880,370827264,370860032,16384,417636352,2373554176,0.05,0.015625
context_7f2d8ca057203a50db9d_v13,context_replay,0.6258410000009462,410214400,410517504,370827264,371261440,303104,417636352,2363326464,0.05,0.609375
context_7f2d8ca057203a50db9d_v14,context_replay,0.002848999996786006,410488832,410505216,371200000,371232768,16384,417636352,2367086592,0.05,0.0
context_7f2d8ca057203a50db9d_v15,context_replay,0.7043597000010777,410488832,411316224,371200000,372682752,827392,417636352,2335260672,0.05,0.703125
context_7f2d8ca057203a50db9d_v16,context_replay,0.0036185000062687322,410857472,410873856,371576832,371609600,16384,417636352,2351616000,0.05,0.0
context_7f2d8ca057203a50db9d_v17,context_replay,0.6115871999936644,410857472,411934720,371576832,372682752,1077248,417636352,2331492352,0.05,0.59375
context_7f2d8ca057203a50db9d_v18,context_replay,0.002972199989017099,410857472,410873856,371576832,371609600,16384,417636352,2342629376,0.05,0.0
context_7f2d8ca057203a50db9d_v19,context_replay,0.668593200010946,410853376,411676672,371576832,372678656,823296,417636352,2345680896,0.05,0.640625
context_7f2d8ca057203a50db9d_v2,context_replay,0.6372647000098368,409550848,410488832,369139712,370622464,937984,417636352,2414149632,0.05,0.609375
context_7f2d8ca057203a50db9d_v20,context_replay,0.002957699995022267,410918912,410935296,371576832,371609600,16384,417636352,2360737792,0.05,0.0
context_7f2d8ca057203a50db9d_v21,context_replay,0.6635531000065384,410918912,411369472,371576832,372699136,450560,417636352,2357649408,0.05,0.625
context_7f2d8ca057203a50db9d_v22,context_replay,0.002569400006905198,410918912,410935296,371576832,371609600,16384,417636352,2354868224,0.05,0.0
context_7f2d8ca057203a50db9d_v23,context_replay,0.6461547000071732,410918912,411344896,371576832,372678656,425984,417636352,2335301632,0.05,0.59375
context_7f2d8ca057203a50db9d_v24,context_replay,0.0026853000017581508,410984448,411000832,371576832,371609600,16384,417636352,2348916736,0.05,0.0
context_7f2d8ca057203a50db9d_v25,context_replay,0.5886828000075184,410980352,412323840,371576832,373051392,1343488,417636352,2336043008,0.05,0.53125
context_7f2d8ca057203a50db9d_v26,context_replay,0.567565299992566,411250688,411807744,371949568,373051392,557056,417636352,2346643456,0.05,0.5625
context_7f2d8ca057203a50db9d_v27,context_replay,0.7076278000022285,411316224,411738112,371949568,373059584,421888,417636352,2366410752,0.05,0.703125
context_7f2d8ca057203a50db9d_v28,context_replay,0.5596809999988182,411316224,412454912,371949568,373051392,1138688,417636352,2361126912,0.05,0.546875
context_7f2d8ca057203a50db9d_v29,context_replay,0.7356551999982912,411381760,411402240,371949568,371998720,20480,417636352,2361671680,0.05,0.703125
context_7f2d8ca057203a50db9d_v3,context_replay,0.5780984999873908,409939968,409989120,369512448,369561600,49152,417636352,2369900544,0.05,0.5625
context_7f2d8ca057203a50db9d_v30,context_replay,0.8413914999982808,411381760,411402240,371949568,371998720,20480,417636352,2365374464,0.05,0.8125
context_7f2d8ca057203a50db9d_v31,context_replay,0.6219323000113945,411381760,411402240,371949568,371998720,20480,417636352,2358534144,0.05,0.59375
context_7f2d8ca057203a50db9d_v32,context_replay,0.5833366000006208,411381760,412467200,371949568,373063680,1085440,417636352,2361393152,0.05,0.546875
context_7f2d8ca057203a50db9d_v33,context_replay,0.6313169000059133,411381760,411955200,371949568,373051392,573440,417636352,2358988800,0.05,0.625
context_7f2d8ca057203a50db9d_v34,context_replay,0.6161305999994511,411447296,412528640,371949568,373059584,1081344,417636352,2329853952,0.05,0.609375
context_7f2d8ca057203a50db9d_v35,context_replay,0.6192377999977907,411447296,412463104,371949568,373063680,1015808,417636352,2333499392,0.05,0.625
context_7f2d8ca057203a50db9d_v36,context_replay,0.6779366999980994,411447296,411742208,371949568,372006912,294912,417636352,2333773824,0.05,0.65625
context_7f2d8ca057203a50db9d_v37,context_replay,0.6795797999948263,411713536,412852224,371949568,373051392,1138688,417636352,2352517120,0.05,0.65625
context_7f2d8ca057203a50db9d_v38,context_replay,0.6380599999974947,411779072,411799552,371949568,371998720,20480,417636352,2347098112,0.05,0.625
context_7f2d8ca057203a50db9d_v39,context_replay,0.6970800999988569,411779072,411799552,371949568,371998720,20480,417636352,2332356608,0.05,0.671875
