dataset,horizon,outer_fold,model_seed,source_run,source_hash,protocol_hash,target_units,physical_minutes,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,event,pid,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,tuning,1,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,tuning,1,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,2004,xgboost.sklearn.XGBRegressor,0.5631660000071861,502607872.0,505929728.0,525352960.0,528658432.0,3321856.0,1244516352.0,5266038784.0,0.05,0.546875
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,tuning,1,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,tuning,1,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,2004,xgboost.sklearn.XGBRegressor,0.8853436000063084,502681600.0,511172608.0,525357056.0,533884928.0,8491008.0,1244516352.0,5282390016.0,0.05,0.84375
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,final_fit,0,,29715,a8a31500f41b77d468e554c7e2273fbce027bce8762350a7c85b214c35187826,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_xgboost,final_fit,0,,29715,a8a31500f41b77d468e554c7e2273fbce027bce8762350a7c85b214c35187826,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,2004,xgboost.sklearn.XGBRegressor,0.8635355999867897,504238080.0,513372160.0,526917632.0,536088576.0,9134080.0,1244516352.0,5282791424.0,0.05,0.859375
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,0,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,0,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,complete,2004,src.attention_lstm.AttentionLSTM,39.46737650001887,506843136.0,629919744.0,531070976.0,667181056.0,123076608.0,1244516352.0,5073133568.0,0.05,38.421875
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,0,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,0,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,complete,2004,src.attention_lstm.AttentionLSTM,18.405317099997774,629800960.0,629800960.0,666939392.0,666939392.0,0.0,1244516352.0,5099315200.0,0.05,18.234375
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,1,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,1,0.0,9902,87b815ff5f838b31f31afe4a729432b48258b6b6c92f4a74892bd53df16eda21,2f7548a2999aee72077628ba5e4f6dbbe7870a1044cc753f5a15e1b47fc18d99,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,complete,2004,src.attention_lstm.AttentionLSTM,36.66403129999526,598605824.0,633876480.0,627630080.0,672235520.0,35270656.0,1244516352.0,5065994240.0,0.05,35.828125
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,1,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,tuning,1,1.0,19804,7c30fffba3d1965afa539d285003ded740cdcd516b1cf4f9fb1a9401c911640b,913522ac8f47d46b482089fa34b89e68f32c3d16dc179acbdc698e988f0d4bd7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,complete,2004,src.attention_lstm.AttentionLSTM,47.78013169998303,631902208.0,632557568.0,669097984.0,671641600.0,655360.0,1244516352.0,5052157952.0,0.05,47.203125
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,final_fit,1,,29715,a8a31500f41b77d468e554c7e2273fbce027bce8762350a7c85b214c35187826,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,20.0,started,2004,,,,,,,,,,,
pleia,3,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,degrees C,30,pleia_h3_f0_s43_attention_lstm,final_fit,1,,29715,a8a31500f41b77d468e554c7e2273fbce027bce8762350a7c85b214c35187826,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,20.0,complete,2004,src.attention_lstm.AttentionLSTM,60.71053139999276,625459200.0,626356224.0,663560192.0,664002560.0,897024.0,1244516352.0,5037047808.0,0.05,59.453125
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,0,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,0,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,25484,xgboost.sklearn.XGBRegressor,1.5369938999938313,396005376.0,500162560.0,353595392.0,523522048.0,104157184.0,1243930624.0,5375795200.0,0.05,0.40625
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,0,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,0,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,25484,xgboost.sklearn.XGBRegressor,0.6261138999834657,497946624.0,509403136.0,521134080.0,532602880.0,11456512.0,1243930624.0,5342756864.0,0.05,0.625
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,1,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,1,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,25484,xgboost.sklearn.XGBRegressor,0.5856795999861788,503275520.0,506560512.0,526422016.0,529723392.0,3284992.0,1243930624.0,5291323392.0,0.05,0.5625
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,1,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,tuning,1,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,25484,xgboost.sklearn.XGBRegressor,0.8826161999895703,503267328.0,513994752.0,526422016.0,537194496.0,10727424.0,1243930624.0,5285994496.0,0.05,0.875
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,final_fit,0,,29710,995bafc9de144941c18e65e95db226190bfcb0927a19e06ef3b19ce951e544aa,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_xgboost,final_fit,0,,29710,995bafc9de144941c18e65e95db226190bfcb0927a19e06ef3b19ce951e544aa,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",43,,complete,25484,xgboost.sklearn.XGBRegressor,0.8838812000176404,505397248.0,513789952.0,528547840.0,536969216.0,8392704.0,1243930624.0,5284442112.0,0.05,0.875
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,0,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,0,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,complete,25484,src.attention_lstm.AttentionLSTM,27.887867500016,506769408.0,632020992.0,529195008.0,667885568.0,125251584.0,1243930624.0,5164187648.0,0.05,27.0625
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,0,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,0,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,,complete,25484,src.attention_lstm.AttentionLSTM,27.45090529997833,631918592.0,631918592.0,668950528.0,668950528.0,0.0,1243930624.0,5156438016.0,0.05,26.9375
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,1,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,1,0.0,9897,08b025ab29577614076789c71a8b351ee9d259575899069d33ad8fa11698239d,76824c73e980b94c272377e06aa8fb98537d9d0595e2a0fca7bd01aca6033943,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,complete,25484,src.attention_lstm.AttentionLSTM,17.747231199988164,622821376.0,637931520.0,659357696.0,673697792.0,15110144.0,1243930624.0,5146574848.0,0.05,17.203125
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,1,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,started,25484,,,,,,,,,,,
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,tuning,1,1.0,19794,9588fcc8fc3a7983f8f108509cb4b1d9905d099d8a21cb2e9ebbed8fc0d13f64,c063992e517628ec55cde32af26a7c7e23c7ef18cfa4ee5ae8c1a607da26315a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",43,,complete,25484,src.attention_lstm.AttentionLSTM,33.82617769998615,635719680.0,635719680.0,671547392.0,671547392.0,0.0,1243930624.0,5069094912.0,0.05,33.375
pleia,6,0,43,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,degrees C,60,pleia_h6_f0_s43_attention_lstm,final_fit,0,,29710,995bafc9de144941c18e65e95db226190bfcb0927a19e06ef3b19ce951e544aa,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",43,12.0,started,25484,,,,,,,,,,,
