role,candidate_id,family,severity,channel,n_events,n_detected,recall
outer_test,c0024_ba16b82adffd,stuck,1.0,numerical_only,142,31,0.21830985915492956
outer_test,c0024_ba16b82adffd,stuck,1.0,combined,142,31,0.21830985915492956
outer_test,c0024_ba16b82adffd,stuck,2.0,availability_only,145,0,0.0
outer_test,c0024_ba16b82adffd,stuck,2.0,numerical_only,145,45,0.3103448275862069
outer_test,c0024_ba16b82adffd,stuck,2.0,combined,145,45,0.3103448275862069
outer_test,c0024_ba16b82adffd,dropout,0.5,availability_only,172,0,0.0
outer_test,c0024_ba16b82adffd,dropout,0.5,numerical_only,172,146,0.8488372093023255
outer_test,c0024_ba16b82adffd,dropout,0.5,combined,172,146,0.8488372093023255
outer_test,c0024_ba16b82adffd,dropout,1.0,availability_only,172,0,0.0
outer_test,c0024_ba16b82adffd,dropout,1.0,numerical_only,172,145,0.8430232558139535
outer_test,c0024_ba16b82adffd,dropout,1.0,combined,172,145,0.8430232558139535
outer_test,c0024_ba16b82adffd,dropout,2.0,availability_only,171,0,0.0
outer_test,c0024_ba16b82adffd,dropout,2.0,numerical_only,171,139,0.8128654970760234
outer_test,c0024_ba16b82adffd,dropout,2.0,combined,171,139,0.8128654970760234
outer_test,c0024_ba16b82adffd,bias,0.5,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,bias,0.5,numerical_only,170,98,0.5764705882352941
outer_test,c0024_ba16b82adffd,bias,0.5,combined,170,98,0.5764705882352941
outer_test,c0024_ba16b82adffd,bias,1.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,bias,1.0,numerical_only,170,137,0.8058823529411765
outer_test,c0024_ba16b82adffd,bias,1.0,combined,170,137,0.8058823529411765
outer_test,c0024_ba16b82adffd,bias,2.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,bias,2.0,numerical_only,170,164,0.9647058823529412
outer_test,c0024_ba16b82adffd,bias,2.0,combined,170,164,0.9647058823529412
outer_test,c0024_ba16b82adffd,level_shift,0.5,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,level_shift,0.5,numerical_only,170,108,0.6352941176470588
outer_test,c0024_ba16b82adffd,level_shift,0.5,combined,170,108,0.6352941176470588
outer_test,c0024_ba16b82adffd,level_shift,1.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,level_shift,1.0,numerical_only,170,142,0.8352941176470589
outer_test,c0024_ba16b82adffd,level_shift,1.0,combined,170,142,0.8352941176470589
outer_test,c0024_ba16b82adffd,level_shift,2.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,level_shift,2.0,numerical_only,170,164,0.9647058823529412
outer_test,c0024_ba16b82adffd,level_shift,2.0,combined,170,164,0.9647058823529412
outer_test,c0024_ba16b82adffd,drift,0.5,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,drift,0.5,numerical_only,170,85,0.5
outer_test,c0024_ba16b82adffd,drift,0.5,combined,170,85,0.5
outer_test,c0024_ba16b82adffd,drift,1.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,drift,1.0,numerical_only,170,124,0.7294117647058823
outer_test,c0024_ba16b82adffd,drift,1.0,combined,170,124,0.7294117647058823
outer_test,c0024_ba16b82adffd,drift,2.0,availability_only,170,0,0.0
outer_test,c0024_ba16b82adffd,drift,2.0,numerical_only,170,158,0.9294117647058824
outer_test,c0024_ba16b82adffd,drift,2.0,combined,170,158,0.9294117647058824
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,availability_only,58,58,1.0
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,numerical_only,58,15,0.25862068965517243
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,0.5,combined,58,58,1.0
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,availability_only,102,102,1.0
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,numerical_only,102,22,0.21568627450980393
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,1.0,combined,102,102,1.0
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,availability_only,145,145,1.0
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,numerical_only,145,33,0.22758620689655173
outer_test,diagnostic_persistence_split_095_single_sample,random_missing,2.0,combined,145,144,0.993103448275862
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,availability_only,174,174,1.0
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,numerical_only,174,38,0.21839080459770116
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,0.5,combined,174,172,0.9885057471264368
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,availability_only,175,175,1.0
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,numerical_only,175,47,0.26857142857142857
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,1.0,combined,175,175,1.0
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,availability_only,175,175,1.0
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,numerical_only,175,48,0.2742857142857143
outer_test,diagnostic_persistence_split_095_single_sample,block_missing,2.0,combined,175,168,0.96
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,availability_only,139,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,numerical_only,139,40,0.28776978417266186
outer_test,diagnostic_persistence_split_095_single_sample,stuck,0.5,combined,139,40,0.28776978417266186
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,availability_only,142,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,numerical_only,142,29,0.20422535211267606
outer_test,diagnostic_persistence_split_095_single_sample,stuck,1.0,combined,142,29,0.20422535211267606
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,availability_only,145,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,numerical_only,145,44,0.30344827586206896
outer_test,diagnostic_persistence_split_095_single_sample,stuck,2.0,combined,145,44,0.30344827586206896
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,availability_only,172,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,numerical_only,172,104,0.6046511627906976
outer_test,diagnostic_persistence_split_095_single_sample,dropout,0.5,combined,172,104,0.6046511627906976
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,availability_only,172,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,numerical_only,172,107,0.622093023255814
outer_test,diagnostic_persistence_split_095_single_sample,dropout,1.0,combined,172,107,0.622093023255814
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,availability_only,171,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,numerical_only,171,106,0.6198830409356725
outer_test,diagnostic_persistence_split_095_single_sample,dropout,2.0,combined,171,106,0.6198830409356725
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,numerical_only,170,57,0.3352941176470588
outer_test,diagnostic_persistence_split_095_single_sample,bias,0.5,combined,170,57,0.3352941176470588
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,numerical_only,170,79,0.4647058823529412
outer_test,diagnostic_persistence_split_095_single_sample,bias,1.0,combined,170,79,0.4647058823529412
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,numerical_only,170,126,0.7411764705882353
outer_test,diagnostic_persistence_split_095_single_sample,bias,2.0,combined,170,126,0.7411764705882353
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,numerical_only,170,50,0.29411764705882354
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,0.5,combined,170,50,0.29411764705882354
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,numerical_only,170,81,0.4764705882352941
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,1.0,combined,170,81,0.4764705882352941
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,numerical_only,170,123,0.7235294117647059
outer_test,diagnostic_persistence_split_095_single_sample,level_shift,2.0,combined,170,123,0.7235294117647059
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,numerical_only,170,53,0.31176470588235294
outer_test,diagnostic_persistence_split_095_single_sample,drift,0.5,combined,170,53,0.31176470588235294
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,numerical_only,170,76,0.4470588235294118
outer_test,diagnostic_persistence_split_095_single_sample,drift,1.0,combined,170,76,0.4470588235294118
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,availability_only,170,0,0.0
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,numerical_only,170,117,0.6882352941176471
outer_test,diagnostic_persistence_split_095_single_sample,drift,2.0,combined,170,117,0.6882352941176471
