dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,candidate_id,selected_candidate,prediction_source,group_id,aggregation,n,bias,mae,rmse,truth_mean,truth_min,truth_max,prediction_min,prediction_max,phase
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S17,within original group,157,-0.2675159235668796,0.2675159235668796,0.2857552290954869,25.368152866242035,25.0,25.6,24.8,25.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S20,within original group,157,0.3452229299363056,0.3452229299363056,0.3515208087452173,28.398089171974522,28.0,28.8,28.3,29.4,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S21,within original group,157,1.1700636942675158,1.1700636942675158,1.190648273883564,24.666878980891717,23.5,26.1,24.3,27.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S22,within original group,157,-0.167515923566879,0.167515923566879,0.18251603192823343,24.026751592356685,23.9,24.2,23.5,24.1,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S23,within original group,157,-0.9687898089171976,0.9687898089171976,1.0318803564675967,26.034394904458598,24.7,27.7,24.4,26.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S26,within original group,157,0.3878980891719744,0.3878980891719744,0.4175298913743575,25.54203821656051,24.9,26.1,25.4,26.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S27,within original group,157,0.52484076433121,0.52484076433121,0.5399929228127883,23.475796178343945,23.0,24.2,23.3,24.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S28,within original group,157,-0.8324840764331213,0.8324840764331213,0.9069793079051764,26.486624203821655,25.5,27.1,23.7,26.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S29,within original group,157,0.35987261146496835,0.39808917197452176,0.4847351368182855,25.93503184713376,25.8,26.4,25.8,27.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S31,within original group,157,-2.1707006369426756,2.1707006369426756,2.6362490241245142,37.19171974522294,34.9,38.3,28.9,37.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S32,within original group,157,2.0076433121019113,2.0076433121019113,2.324091494301666,27.067515923566877,25.7,29.2,26.6,34.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S33,within original group,157,-0.14076433121019097,0.20063694267515836,0.3215210664611939,27.382165605095548,27.3,27.5,26.3,27.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S34,within original group,157,-0.16687898089171907,0.16687898089171907,0.36064344478655913,29.88535031847134,29.8,29.9,28.2,29.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S37,within original group,157,0.10254777070063686,0.31656050955414017,0.3645955791088705,29.978343949044582,29.6,30.3,29.3,30.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S38,within original group,157,1.1210191082802548,1.1210191082802548,1.1411247105796725,26.73375796178344,25.6,28.2,26.3,29.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S39,within original group,157,-2.440764331210191,2.440764331210191,2.9413805848993646,37.99872611464969,35.5,39.4,28.5,38.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S40,within original group,157,0.031847133757962234,0.1210191082802565,0.13162386092320685,39.371974522292994,39.3,39.6,39.3,39.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S41,within original group,157,2.901910828025478,2.901910828025478,3.758675739153607,22.7031847133758,21.7,25.8,22.0,34.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S42,within original group,157,-0.29490445859872644,0.4987261146496818,0.6659603477035072,24.138853503184716,23.8,24.3,22.1,24.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S43,within original group,157,-0.14140127388535073,0.18598726114649666,0.556719234203817,29.800000000000015,29.8,29.8,26.9,30.0,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S44,within original group,157,-0.010191082802547916,0.0484076433121026,0.0695756015511927,29.738216560509557,29.7,29.8,29.7,29.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S45,within original group,157,1.115923566878981,1.115923566878981,1.2304004837118976,24.764331210191084,23.9,26.0,24.5,28.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S46,within original group,157,-0.12484076433121018,0.12484076433121018,0.158415723339806,23.93566878980892,23.8,24.3,23.7,24.0,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S47,within original group,157,-1.6114649681528663,1.6114649681528663,1.6229249367479912,29.219108280254787,27.2,30.8,25.1,29.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S49,within original group,157,1.1815286624203822,1.1815286624203822,1.2244067847420208,28.27834394904458,27.2,29.8,27.9,31.4,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S50,within original group,157,-1.9210191082802546,1.9210191082802546,2.30604301670729,36.40573248407644,34.4,37.4,29.2,36.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S51,within original group,157,1.989171974522293,1.989171974522293,2.371983501731004,27.3687898089172,26.2,29.4,26.9,34.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S52,within original group,157,-0.11210191082802562,0.11210191082802562,0.3427130422078553,29.800000000000015,29.8,29.8,28.0,29.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S53,within original group,157,1.0114649681528662,1.0114649681528662,1.0771512322186072,25.94012738853503,25.2,27.1,25.6,29.0,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S55,within original group,157,-2.401910828025478,2.401910828025478,2.9802427977864423,38.47197452229299,36.0,39.6,29.0,39.1,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S56,within original group,157,2.3331210191082805,2.3331210191082805,3.228268846490783,21.802547770700638,21.2,24.1,21.3,32.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S57,within original group,157,-1.0471337579617837,1.0471337579617837,1.8212825326385438,29.71337579617835,29.2,29.8,24.0,29.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S58,within original group,157,1.9337579617834397,1.9337579617834397,2.4025199085185593,19.442675159235673,18.4,21.4,19.0,27.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S59,within original group,157,0.6121019108280255,0.6121019108280255,0.6851937287073436,16.444585987261142,16.0,17.2,16.2,18.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S60,within original group,157,-3.7503184713375792,3.7503184713375792,4.4297201245863835,34.19044585987262,30.1,36.4,20.3,35.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S61,within original group,157,2.1299363057324845,2.1299363057324845,2.7074325629279388,20.997452229299366,19.8,22.9,20.6,30.4,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S62,within original group,157,-1.2133757961783438,1.2133757961783438,1.6028438103117775,27.96496815286624,26.9,28.5,22.4,28.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S63,within original group,157,0.4401273885350318,0.4554140127388531,1.013130357367258,21.161783439490442,21.1,21.2,21.1,25.1,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S64,within original group,157,-1.019108280254777,1.019108280254777,1.2280168882010567,27.54458598726114,26.6,28.2,23.4,27.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S65,within original group,157,0.3904458598726117,0.450318471337579,0.9933857692881469,21.331210191082807,21.2,21.4,21.2,25.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S67,within original group,157,0.1471337579617839,0.1471337579617839,0.1557803451131336,23.56369426751593,23.4,23.8,23.5,23.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S68,within original group,157,-0.7452229299363058,0.7452229299363058,0.8945696043741167,26.344585987261144,25.6,26.8,23.6,26.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S69,within original group,157,0.8726114649681529,0.8726114649681529,0.9158199138748194,24.236942675159234,23.5,25.3,24.0,26.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S70,within original group,157,-0.5356687898089173,0.5356687898089173,0.6503796049794678,25.928025477707,25.4,26.2,23.8,26.0,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S72,within original group,157,1.1343949044585986,1.1343949044585986,1.2941563909865028,24.384076433121017,23.6,25.6,24.1,28.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S73,within original group,157,-2.238853503184713,2.238853503184713,2.6325619015713757,34.16433121019108,31.9,35.6,25.9,34.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,fit,0,0,new inference from unchanged saved final model,P1S74,within original group,157,0.4140127388535029,0.4140127388535029,0.9079970257253681,29.799363057324847,29.7,29.9,29.8,33.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S27,within original group,157,0.52484076433121,0.52484076433121,0.5399929228127883,23.475796178343945,23.0,24.2,23.3,24.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S28,within original group,157,-0.8324840764331213,0.8324840764331213,0.9069793079051764,26.486624203821655,25.5,27.1,23.7,26.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S29,within original group,157,0.35987261146496835,0.39808917197452176,0.4847351368182855,25.93503184713376,25.8,26.4,25.8,27.2,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S31,within original group,157,-2.1707006369426756,2.1707006369426756,2.6362490241245142,37.19171974522294,34.9,38.3,28.9,37.8,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S32,within original group,157,2.0076433121019113,2.0076433121019113,2.324091494301666,27.067515923566877,25.7,29.2,26.6,34.7,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S33,within original group,157,-0.14076433121019097,0.20063694267515836,0.3215210664611939,27.382165605095548,27.3,27.5,26.3,27.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S34,within original group,157,-0.16687898089171907,0.16687898089171907,0.36064344478655913,29.88535031847134,29.8,29.9,28.2,29.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S37,within original group,157,0.10254777070063686,0.31656050955414017,0.3645955791088705,29.978343949044582,29.6,30.3,29.3,30.3,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S38,within original group,157,1.1210191082802548,1.1210191082802548,1.1411247105796725,26.73375796178344,25.6,28.2,26.3,29.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S39,within original group,157,-2.440764331210191,2.440764331210191,2.9413805848993646,37.99872611464969,35.5,39.4,28.5,38.6,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S40,within original group,157,0.031847133757962234,0.1210191082802565,0.13162386092320685,39.371974522292994,39.3,39.6,39.3,39.5,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S41,within original group,157,2.901910828025478,2.901910828025478,3.758675739153607,22.7031847133758,21.7,25.8,22.0,34.9,1.0
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,persistence,inner0_validation,-1,0,deterministic persistence on identical existing inner rows,P1S42,within original group,157,-0.29490445859872644,0.4987261146496818,0.6659603477035072,24.138853503184716,23.8,24.3,22.1,24.3,1.0
