dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,nominal_level,block_kind,block,n,original_groups,frozen_radius,coverage,absolute_error_exceedance,bias,mae,rmse
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S3,157,1,1.2676826477050795,0.9171974522292994,0.08280254777070063,-1.1061787113262593,1.1061787113262593,1.1146158425447805
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S5,157,1,1.2676826477050795,1.0,0.0,-0.45112180041659394,0.48382180815289716,0.5696085245347678
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S6,157,1,1.2676826477050795,0.8407643312101911,0.1592356687898089,0.9024002901308098,0.9024002901308098,0.9324746456707843
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S7,157,1,1.2676826477050795,1.0,0.0,0.3215756142974659,0.3353018718160643,0.41702978649663214
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S8,157,1,1.2676826477050795,0.910828025477707,0.08917197452229299,0.5842597426882219,0.5842597426882219,0.6587868738746566
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S9,157,1,1.2676826477050795,0.0,1.0,2.2270518308991836,2.2270518308991836,2.242754533687013
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S10,157,1,1.2676826477050795,0.0,1.0,3.3294802088646374,3.3294802088646374,3.3354595111348906
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S11,157,1,1.2676826477050795,0.3184713375796178,0.6815286624203821,1.4089688878150508,1.4089688878150508,1.425530512502814
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S12,157,1,1.2676826477050795,0.0,1.0,-2.7171728364980905,2.7171728364980905,2.7335697121885527
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S13,157,1,1.2676826477050795,0.821656050955414,0.17834394904458598,-0.2189062397950774,0.6719689217342691,0.9627604851994774
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S14,157,1,1.2676826477050795,1.0,0.0,-0.6083008371341,0.6083008371341,0.6382674922313455
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S15,157,1,1.2676826477050795,0.0,1.0,1.6331896010477833,1.6331896010477833,1.6412158506592291
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S16,157,1,1.2676826477050795,0.9936305732484076,0.006369426751592357,0.4885141141855031,0.4942353582685919,0.5775208022387167
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S17,157,1,1.2676826477050795,0.0,1.0,1.5310086900261557,1.5310086900261557,1.5424134218841907
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S18,157,1,1.2676826477050795,0.1337579617834395,0.8662420382165605,1.6126339396094058,1.6126339396094058,1.647073911659666
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S19,157,1,1.2676826477050795,0.8980891719745223,0.10191082802547771,0.8942892767061852,0.8942892767061852,0.9533418227709056
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S20,157,1,1.2676826477050795,1.0,0.0,-0.06433903882457877,0.07455631426185484,0.08653745309861718
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S21,157,1,1.2676826477050795,1.0,0.0,-0.2088408379038428,0.2953087654842692,0.41580225306536944
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S22,157,1,1.2676826477050795,1.0,0.0,-0.4671165490606029,0.4671165490606029,0.4986610964111082
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S23,157,1,1.2676826477050795,1.0,0.0,-0.4094530895257451,0.41298097987083865,0.44361369581584686
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S24,157,1,1.2676826477050795,1.0,0.0,0.044148516806827166,0.3159300785915105,0.35554339452974365
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S25,157,1,1.2676826477050795,0.0,1.0,2.6304089175667733,2.6304089175667733,2.6806976172111656
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S26,157,1,1.2676826477050795,0.5668789808917197,0.43312101910828027,1.2713539050642853,1.2713539050642853,1.286923577221698
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S27,157,1,1.2676826477050795,1.0,0.0,-0.19297105096707695,0.19297105096707695,0.2078661008318604
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S28,157,1,1.2676826477050795,0.0,1.0,1.879435292626642,1.879435292626642,1.8823071370639402
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S29,157,1,1.2676826477050795,0.7197452229299363,0.2802547770700637,1.0696546056468015,1.0696546056468015,1.0994524707092768
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S30,157,1,1.2676826477050795,1.0,0.0,0.14856481369893265,0.24530645965770534,0.3443219035181198
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S31,157,1,1.2676826477050795,0.2229299363057325,0.7770700636942676,1.790170781323864,1.790170781323864,1.8942291048494657
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S32,157,1,1.2676826477050795,0.0,1.0,2.4838369284465815,2.4838369284465815,2.5065726114326217
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S33,157,1,1.2676826477050795,1.0,0.0,0.15887566584690332,0.2988103368479734,0.3117666654171764
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.9,original group,P4S34,157,1,1.2676826477050795,0.21019108280254778,0.7898089171974523,-1.439327859574822,1.4735928213520415,1.5668944643899956
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,calendar month,2023-08,3297,21,1.9375652313232408,0.9505611161662118,0.04943888383378829,-0.18318011046974522,0.5290867679076445,0.864447079318402
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S75,157,1,1.9375652313232408,1.0,0.0,-0.10969050948027588,0.16486029412336403,0.19204838336089455
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S76,157,1,1.9375652313232408,1.0,0.0,-0.04879945888640788,0.1793438662389282,0.25552977721912873
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S77,157,1,1.9375652313232408,0.9681528662420382,0.03184713375796178,0.2014513538141924,0.2370751399143492,0.5765840070303928
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S78,157,1,1.9375652313232408,1.0,0.0,-0.28930057841501455,0.46444615406595247,0.5840000648176197
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S79,157,1,1.9375652313232408,1.0,0.0,0.3805261356815412,0.3805261356815412,0.4092132353082104
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S80,157,1,1.9375652313232408,1.0,0.0,0.18437735442143338,0.1879838032327641,0.21482061410438796
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S81,157,1,1.9375652313232408,1.0,0.0,0.23561090117047556,0.2502461062874766,0.29611003708433326
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S82,157,1,1.9375652313232408,1.0,0.0,0.2758711407898339,0.2779623772687974,0.28858840576958206
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S83,157,1,1.9375652313232408,1.0,0.0,-0.4767539807945301,0.47697748803788687,0.5641930373160452
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S85,157,1,1.9375652313232408,1.0,0.0,0.22272939985724766,0.23766309410143802,0.29116506756737964
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S86,157,1,1.9375652313232408,1.0,0.0,0.3020923663096823,0.3020923663096823,0.3283159981463876
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S87,157,1,1.9375652313232408,1.0,0.0,-0.08811141579014489,0.09808965306373173,0.11308623848327827
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S89,157,1,1.9375652313232408,1.0,0.0,-0.24702965560232756,0.2690646444915965,0.29975706130912827
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S91,157,1,1.9375652313232408,1.0,0.0,0.18733514676428117,0.22172698488660664,0.25077182060355474
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S92,157,1,1.9375652313232408,1.0,0.0,0.3671998115102197,0.3671998115102197,0.40280938048355336
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S93,157,1,1.9375652313232408,0.050955414012738856,0.9490445859872612,-2.957788841587722,2.957788841587722,2.9925345665508307
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S94,157,1,1.9375652313232408,0.9872611464968153,0.012738853503184714,-1.5274457554908312,1.5274457554908312,1.5505903271094292
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S95,157,1,1.9375652313232408,1.0,0.0,0.28096223090105005,0.3498633026317428,0.44085701320965726
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S96,157,1,1.9375652313232408,1.0,0.0,-0.10626037014517818,0.33829370486508525,0.3866706700414034
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S98,157,1,1.9375652313232408,0.9554140127388535,0.044585987261146494,0.47133953799108036,0.7050874114795854,0.8279429488063125
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,calibration,0.95,original group,P1S99,157,1,1.9375652313232408,1.0,0.0,-1.1050971328832542,1.1170851907912334,1.1422669019207776
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,calendar month,2023-08,157,1,1.9375652313232408,1.0,0.0,-0.7094392618555931,0.7094392618555931,0.7738438653754699
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,calendar month,2024-01,2983,19,1.9375652313232408,0.7542742205833054,0.2457257794166946,0.5459235907160431,1.4016361283888326,2.2258932306618973
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,calendar month,2024-02,3297,21,1.9375652313232408,0.8622990597512891,0.13770094024871096,0.6783683707434226,1.0321472137886212,1.315961090359518
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P1S101,157,1,1.9375652313232408,1.0,0.0,-0.7094392618555931,0.7094392618555931,0.7738438653754699
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S0,157,1,1.9375652313232408,0.49044585987261147,0.5095541401273885,1.2658346212593614,2.3562505564112572,2.7570489430905702
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S1,157,1,1.9375652313232408,1.0,0.0,-0.017193861068434017,0.08918929373382778,0.11417251320758294
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S2,157,1,1.9375652313232408,0.0,1.0,6.692121989256257,6.692121989256257,7.335086818080046
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S3,157,1,1.9375652313232408,1.0,0.0,-0.990175516893909,0.990175516893909,1.0162142560075877
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S4,157,1,1.9375652313232408,1.0,0.0,-0.5796643494041103,0.5796643494041103,0.5966218959270847
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P3S5,157,1,1.9375652313232408,1.0,0.0,0.7912489022418949,0.7912489022418949,0.8119069051045259
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P4S0,157,1,1.9375652313232408,1.0,0.0,-0.8475933901063956,0.8475933901063956,0.9170833079880667
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P4S1,157,1,1.9375652313232408,1.0,0.0,-0.3377356049361503,0.36953383767680775,0.408999491769598
rico,60,2,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,1313d1f837d1a817bae522e566b1ae780eac3779acb6c6ce8a1d3c571d0498f2,xgboost,test,0.95,original group,P4S2,157,1,1.9375652313232408,1.0,0.0,0.11534844659695975,0.14870349373787103,0.18017749476563652
