dataset,group_id,target_id,units,n_rows,start,end,freq,missing_fraction,mean,std,min,max,season_steps,seasonal_naive_supported
rico,P5S11,B.RTD3,degC,240,2024-05-10 03:01:00,2024-05-10 07:00:00,0 days 00:01:00,0.0,20.458333333333332,0.9296225295354049,18.1,21.4,,False
rico,P5S12,B.RTD3,degC,240,2024-05-10 07:01:00,2024-05-10 11:00:00,0 days 00:01:00,0.0,22.623333333333335,0.9681309546377261,21.4,24.3,,False
rico,P5S13,B.RTD3,degC,240,2024-05-10 11:01:00,2024-05-10 15:00:00,0 days 00:01:00,0.0,29.62166666666667,1.7033407162212026,24.3,30.8,,False
rico,P5S14,B.RTD3,degC,240,2024-05-10 15:01:00,2024-05-10 19:00:00,0 days 00:01:00,0.0,22.019166666666667,3.4416424957192033,18.1,30.3,,False
rico,P5S15,B.RTD3,degC,240,2024-05-10 19:01:00,2024-05-10 23:00:00,0 days 00:01:00,0.0,19.361666666666668,0.41683873713398284,18.1,19.6,,False
rico,P5S16,B.RTD3,degC,240,2024-05-10 23:01:00,2024-05-11 03:00:00,0 days 00:01:00,0.0,19.279166666666672,0.12300003968658257,19.1,19.6,,False
rico,P5S17,B.RTD3,degC,240,2024-05-11 03:01:00,2024-05-11 07:00:00,0 days 00:01:00,0.0,17.725416666666668,0.5147813377177562,17.3,19.1,,False
rico,P5S18,B.RTD3,degC,240,2024-05-11 07:01:00,2024-05-11 11:00:00,0 days 00:01:00,0.0,15.512916666666667,0.6589898391396191,14.9,17.3,,False
rico,P5S19,B.RTD3,degC,240,2024-05-11 11:01:00,2024-05-11 15:00:00,0 days 00:01:00,0.0,15.149583333333336,0.2576036845591805,14.7,15.6,,False
rico,P5S20,B.RTD3,degC,240,2024-05-11 15:01:00,2024-05-11 19:00:00,0 days 00:01:00,0.0,19.30458333333333,1.7903798693876412,14.8,20.9,,False
rico,P5S21,B.RTD3,degC,240,2024-05-11 19:01:00,2024-05-11 23:00:00,0 days 00:01:00,0.0,20.94,0.049092176983754274,20.9,21.0,,False
rico,P5S22,B.RTD3,degC,240,2024-05-11 23:01:00,2024-05-12 03:00:00,0 days 00:01:00,0.0,21.022083333333338,0.5510467723594383,20.1,21.8,,False
rico,P5S23,B.RTD3,degC,240,2024-05-12 03:01:00,2024-05-12 07:00:00,0 days 00:01:00,0.0,17.897499999999997,0.8287675479503074,17.2,20.1,,False
rico,P5S24,B.RTD3,degC,240,2024-05-12 07:01:00,2024-05-12 11:00:00,0 days 00:01:00,0.0,19.198333333333334,0.8774233229104234,17.2,20.2,,False
rico,P5S25,B.RTD3,degC,240,2024-05-12 11:01:00,2024-05-12 15:00:00,0 days 00:01:00,0.0,18.76291666666667,0.9375476742875873,17.3,20.2,,False
rico,P5S26,B.RTD3,degC,240,2024-05-12 15:01:00,2024-05-12 19:00:00,0 days 00:01:00,0.0,17.990416666666665,0.2681718547016341,17.3,18.2,,False
rico,P5S27,B.RTD3,degC,240,2024-05-12 19:01:00,2024-05-12 23:00:00,0 days 00:01:00,0.0,20.642083333333336,1.1127352524210212,18.0,21.7,,False
rico,P5S28,B.RTD3,degC,240,2024-05-12 23:01:00,2024-05-13 03:00:00,0 days 00:01:00,0.0,17.913333333333334,1.7658515000483908,15.8,21.7,,False
rico,P5S29,B.RTD3,degC,240,2024-05-13 03:01:00,2024-05-13 07:00:00,0 days 00:01:00,0.0,29.123333333333335,5.49589018504563,15.8,34.5,,False
rico,P5S30,B.RTD3,degC,240,2024-05-13 07:01:00,2024-05-13 11:00:00,0 days 00:01:00,0.0,23.62458333333333,3.995816304939116,20.5,34.5,,False
rico,P5S31,B.RTD3,degC,240,2024-05-13 11:01:00,2024-05-13 15:00:00,0 days 00:01:00,0.0,30.748333333333335,3.9835011898364194,20.7,34.1,,False
rico,P5S32,B.RTD3,degC,240,2024-05-13 15:01:00,2024-05-13 19:00:00,0 days 00:01:00,0.0,26.938333333333336,2.583247715322105,24.5,34.1,,False
rico,P5S33,B.RTD3,degC,240,2024-05-13 19:01:00,2024-05-13 23:00:00,0 days 00:01:00,0.0,26.81041666666666,0.8375696020121451,24.5,27.4,,False
rico,P5S34,B.RTD3,degC,240,2024-05-13 23:01:00,2024-05-14 03:00:00,0 days 00:01:00,0.0,24.633750000000003,1.6199031752148427,22.4,27.4,,False
rico,P5S35,B.RTD3,degC,240,2024-05-14 03:01:00,2024-05-14 07:00:00,0 days 00:01:00,0.0,21.615000000000002,0.2808087542890283,21.4,22.4,,False
rico,P5S36,B.RTD3,degC,240,2024-05-14 07:01:00,2024-05-14 11:00:00,0 days 00:01:00,0.0,20.265416666666663,0.4340283156667983,19.7,21.4,,False
rico,P5S37,B.RTD3,degC,240,2024-05-14 11:01:00,2024-05-14 15:00:00,0 days 00:01:00,0.0,22.72625,0.5844019401191809,20.9,23.4,,False
rico,P5S38,B.RTD3,degC,240,2024-05-14 15:01:00,2024-05-14 19:00:00,0 days 00:01:00,0.0,22.56291666666666,0.32432716534590633,21.8,22.9,,False
rico,P5S39,B.RTD3,degC,240,2024-05-14 19:01:00,2024-05-14 23:00:00,0 days 00:01:00,0.0,24.35291666666666,0.657553339813691,22.4,24.9,,False
rico,P5S40,B.RTD3,degC,240,2024-05-14 23:01:00,2024-05-15 03:00:00,0 days 00:01:00,0.0,20.074583333333333,1.8030134681272507,18.1,24.3,,False
rico,P5S41,B.RTD3,degC,240,2024-05-15 03:01:00,2024-05-15 07:00:00,0 days 00:01:00,0.0,26.875833333333333,3.4694602050413277,18.1,30.1,,False
rico,P5S42,B.RTD3,degC,240,2024-05-15 07:01:00,2024-05-15 11:00:00,0 days 00:01:00,0.0,21.952916666666667,2.733671920468643,20.1,30.1,,False
rico,P5S43,B.RTD3,degC,240,2024-05-15 11:01:00,2024-05-15 15:00:00,0 days 00:01:00,0.0,24.823333333333334,1.3532377620822011,20.3,25.7,,False
rico,P5S44,B.RTD3,degC,240,2024-05-15 15:01:00,2024-05-15 19:00:00,0 days 00:01:00,0.0,22.141666666666666,1.1342579705049969,21.0,25.3,,False
rico,P5S45,B.RTD3,degC,240,2024-05-15 19:01:00,2024-05-15 23:00:00,0 days 00:01:00,0.0,29.199583333333333,2.9360762521972887,21.0,31.8,,False
rico,P5S46,B.RTD3,degC,240,2024-05-15 23:01:00,2024-05-16 03:00:00,0 days 00:01:00,0.0,23.469583333333333,3.2189605369797865,20.3,31.8,,False
rico,P5S47,B.RTD3,degC,240,2024-05-16 03:01:00,2024-05-16 07:00:00,0 days 00:01:00,0.0,17.462083333333336,1.124963892183601,16.2,20.3,,False
rico,P5S48,B.RTD3,degC,240,2024-05-16 07:01:00,2024-05-16 11:00:00,0 days 00:01:00,0.0,18.91333333333333,1.4288675524926193,16.2,21.1,,False
rico,P5S49,B.RTD3,degC,240,2024-05-16 11:01:00,2024-05-16 15:00:00,0 days 00:01:00,0.0,21.037916666666664,0.37720042469556664,20.1,21.5,,False
rico,P5S50,B.RTD3,degC,240,2024-05-16 15:01:00,2024-05-16 19:00:00,0 days 00:01:00,0.0,24.73541666666667,1.7561952007065327,20.0,26.1,,False
rico,P5S51,B.RTD3,degC,240,2024-05-16 19:01:00,2024-05-16 23:00:00,0 days 00:01:00,0.0,21.88,2.059455182453739,19.5,26.3,,False
rico,P5S52,B.RTD3,degC,240,2024-05-16 23:01:00,2024-05-17 03:00:00,0 days 00:01:00,0.0,25.277083333333337,2.169283434833162,19.5,27.1,,False
rico,P5S53,B.RTD3,degC,240,2024-05-17 03:01:00,2024-05-17 07:00:00,0 days 00:01:00,0.0,18.152916666666666,3.465935822073688,14.7,27.1,,False
rico,P5S54,B.RTD3,degC,240,2024-05-17 07:01:00,2024-05-17 11:00:00,0 days 00:01:00,0.0,17.66125,1.4733470633349282,14.7,20.0,,False
rico,P5S55,B.RTD3,degC,240,2024-05-17 11:01:00,2024-05-17 15:00:00,0 days 00:01:00,0.0,31.225,4.494129131736166,20.0,35.1,,False
rico,P5S56,B.RTD3,degC,240,2024-05-17 15:01:00,2024-05-17 19:00:00,0 days 00:01:00,0.0,22.071666666666665,4.702855597090461,17.4,35.1,,False
rico,P5S57,B.RTD3,degC,240,2024-05-17 19:01:00,2024-05-17 23:00:00,0 days 00:01:00,0.0,20.680416666666662,1.357726931236448,17.4,21.9,,False
rico,P5S58,B.RTD3,degC,240,2024-05-17 23:01:00,2024-05-18 03:00:00,0 days 00:01:00,0.0,22.305416666666662,0.59186591808705,21.4,23.2,,False
rico,P5S59,B.RTD3,degC,240,2024-05-18 03:01:00,2024-05-18 07:00:00,0 days 00:01:00,0.0,20.434583333333332,0.3716015228322794,20.1,21.4,,False
