horizon,inner_fold,candidate_id,channel,train_window_mean,train_window_std,validation_origin_z_mean,validation_origin_z_min,validation_origin_z_max,validation_fraction_abs_z_above_5
1,1,1,radmed,186.37861957904224,278.9521609168332,0.4032932627975057,-0.6681382892553006,3.533298961304017,0.0
1,1,1,V4,0.018879353861686016,0.13609894878158044,0.766103617290906,-0.1387178522002011,7.208877474232912,0.12314525083274452
1,1,1,V12,26.95524987380111,0.20675481228732365,-1.16932929769803,-28.803440209774667,5.053087348443512,0.28151811850206926
1,1,1,V5_0,0.981120646138314,0.13609894878158066,-0.7661036172909044,-7.208877474232899,0.13871785220020108,0.12314525083274452
1,1,1,V5_1,0.018879353861686016,0.13609894878158044,-0.13871785220020108,-0.1387178522002011,-0.1387178522002011,0.0
1,1,1,V5_2,0.0,1.0,0.12314525083274452,0.0,1.0,0.0
1,1,1,hour_sin,0.0021070755294008716,0.7069593577735384,-0.0034856293798284127,-1.4174889468687217,1.4115279944993047,0.0
1,1,1,hour_cos,0.0006141565097600908,0.7072507656409244,0.002967066756882759,-1.414794023733554,1.4130572804464583,0.0
1,1,1,dow_sin,-0.012899390386548203,0.705842900786588,0.008883500468539323,-1.3629499011225465,1.3995002167017587,0.0
1,1,1,dow_cos,0.005373093555787186,0.7082305587708508,-0.027735480365723878,-1.279727246996697,1.4043829288733445,0.0
3,0,0,target,20.016027911270555,2.2596288567580705,0.96645102061852,-2.219845925700887,4.2413923160591365,0.0
3,0,0,tmed,13.138094996303744,4.955107032607729,0.7845187966804762,-2.1267139180493713,4.49271960889599,0.0
3,0,0,hrmed,60.067700584167696,19.709859727702597,-0.04514374724651896,-2.4235433967241473,1.5389404775457922,0.0
3,0,0,radmed,131.57391271001487,210.95288174545436,0.5212687280418247,-0.623712326759196,4.728193703907427,0.0
3,0,0,V4,0.014744496061401737,0.12052840286545344,0.06870708584267426,-0.12233212845159082,8.174467432696712,0.023025651383558877
3,0,0,V12,27.0,1.0,-0.09008281155322156,-1.0,0.0,0.0
3,0,0,V5_0,0.9852555039385983,0.12052840286545351,-0.06870708584267447,-8.174467432696709,0.12233212845159055,0.023025651383558877
3,0,0,V5_1,0.014744496061401737,0.12052840286545344,0.06870708584267426,-0.12233212845159082,8.174467432696712,0.023025651383558877
3,0,0,V5_2,0.0,1.0,0.0,0.0,0.0,0.0
