control_id,rule_id,channel,family,severity,recall,restricted_ttd_minutes,original_contexts
cqr_rolling,single_sample,numerical_only,level_shift,1.0,0.6088235294117647,52.55882352941177,68
cqr_rolling,single_sample,numerical_only,level_shift,2.0,0.9191176470588235,28.25,68
cqr_rolling,single_sample,numerical_only,random_missing,0.5,0.1565217391304348,101.26086956521739,46
cqr_rolling,single_sample,numerical_only,random_missing,1.0,0.159375,99.703125,64
cqr_rolling,single_sample,numerical_only,random_missing,2.0,0.14328358208955225,101.86567164179104,67
cqr_rolling,single_sample,numerical_only,stuck,0.5,0.11470588235294117,103.61764705882354,68
cqr_rolling,single_sample,numerical_only,stuck,1.0,0.10588235294117647,105.11764705882354,68
cqr_rolling,single_sample,numerical_only,stuck,2.0,0.11470588235294117,106.17647058823529,68
cqr_static,180min_3of18,availability_only,bias,0.5,0.0,110.0,68
cqr_static,180min_3of18,availability_only,bias,1.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,bias,2.0,0.0,110.0,68
cqr_static,180min_3of18,availability_only,block_missing,0.5,0.0,110.0,68
