dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S28,212,0.018867924528301886,-0.8811320754716981,0.8811320754716981,0.9485559009377065,22.2777244270592,0.38230623712318135,0.4383877983760333,81.04892227011445,40.74297869417695,201.09385099879378,4722.877578536551,4,212,0,133,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S29,212,0.0,-0.9,0.9,0.6033317785067833,11.844039170299272,0.3729244517525879,0.4509481938199801,79.05998377154864,43.111105984014486,127.90633704343807,2510.9363041034458,0,212,0,3,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S3,212,0.0,-0.9,0.9,4.9875015248700025,9.742130608882084,0.1401348420857518,0.14722797507677646,29.70858652217938,4.595328248784077,1057.3503232724406,2065.331689083002,0,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S30,212,0.8018867924528302,-0.09811320754716979,0.09811320754716979,1.7404459329162187,2.7359686392059253,0.19942004166280225,0.2909659964101284,42.277048832514076,17.948176746191038,368.97453777823836,580.0253515116561,170,212,0,1,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S31,212,0.0,-0.9,0.9,1.4405822486117925,28.92270938998843,0.7301243357157622,0.8572400801826864,154.7863591717416,155.79043767518314,305.4034367057,6131.614390677547,0,212,0,67,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S32,212,0.0,-0.9,0.9,3.0465255110953726,29.04984155535707,0.11525036683683924,0.19674028727426962,24.43307776940992,8.205829014993572,645.863408352219,6158.5664097356985,0,212,0,6,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S33,212,0.8113207547169812,-0.08867924528301885,0.08867924528301885,2.725809559450497,4.013195709572623,0.14811661127559997,0.1894414205458679,31.400721590427196,7.608266985508512,577.8716266035053,850.7974904293962,172,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S34,212,0.5047169811320755,-0.3952830188679245,0.3952830188679245,0.8648427117659592,1.7896213299096,0.12239058225905383,0.15874588063381906,25.946803438919414,5.342453979059826,183.34665489438333,379.3997219408352,107,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S5,212,0.5754716981132075,-0.3245283018867925,0.3245283018867925,4.94009389798704,6.246388564378564,0.14052801411021115,0.17726378703760975,29.791938991364763,6.6615594413219945,1047.2999063732525,1324.2343756482555,122,212,0,0,complete
rico,2,42,5,0.9,quantile_uncalibrated,native,P4S6,212,0.5990566037735849,-0.3009433962264151,0.3009433962264151,1.7374517446502293,2.4821127130872633,0.08120250542764645,0.09524240261307464,17.214931150661048,1.9230764341683333,368.3397698658486,526.2078951744999,127,212,0,158,complete
