dataset,outer_fold,model_seed,horizon,level,method,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status,provenance,run
bdg2,1,42,6,0.9,seasonal_naive,34542,0.9011638005905854,0.0011638005905854,0.0011638005905854,228.78680000000065,385.1552704996817,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,7902753.645600022,13304033.353600005,31128,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
bdg2,1,42,6,0.95,seasonal_naive,34542,0.9601933877598288,0.0101933877598286,0.0101933877598286,359.7140000000003,501.8738713450291,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,12425240.98800001,17335727.263999995,33167,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s42_method_completion_v1
bdg2,1,43,1,0.9,seasonal_naive,34532,0.9007587165527626,0.0007587165527626,0.0007587165527626,228.19999999999996,385.1951031507008,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,7880202.399999998,13301557.302,31105,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,43,1,0.95,seasonal_naive,34532,0.9599501911270706,0.0099501911270706,0.0099501911270706,358.766,501.7246527279044,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,12388907.511999998,17325555.707999993,33149,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,43,3,0.9,seasonal_naive,34536,0.9008860319666436,0.0008860319666434,0.0008860319666434,228.4780000000001,385.1791206277508,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,7890716.208000002,13302546.11,31113,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,43,3,0.95,seasonal_naive,34536,0.959954829742877,0.009954829742877,0.009954829742877,358.83799999999974,501.722430044012,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,12392829.16799999,17327485.843999997,33153,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,43,6,0.9,seasonal_naive,34542,0.9011638005905854,0.0011638005905854,0.0011638005905854,228.78680000000065,385.1552704996817,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,7902753.645600022,13304033.353600005,31128,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,43,6,0.95,seasonal_naive,34542,0.9601933877598288,0.0101933877598286,0.0101933877598286,359.7140000000003,501.8738713450291,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,12425240.98800001,17335727.263999995,33167,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s43_method_completion_v1
bdg2,1,44,1,0.9,seasonal_naive,34532,0.9007587165527626,0.0007587165527626,0.0007587165527626,228.19999999999996,385.1951031507008,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,7880202.399999998,13301557.302,31105,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,44,1,0.95,seasonal_naive,34532,0.9599501911270706,0.0099501911270706,0.0099501911270706,358.766,501.7246527279044,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,12388907.511999998,17325555.707999993,33149,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,44,3,0.9,seasonal_naive,34536,0.9008860319666436,0.0008860319666434,0.0008860319666434,228.4780000000001,385.1791206277508,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,7890716.208000002,13302546.11,31113,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,44,3,0.95,seasonal_naive,34536,0.959954829742877,0.009954829742877,0.009954829742877,358.83799999999974,501.722430044012,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,12392829.16799999,17327485.843999997,33153,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,44,6,0.9,seasonal_naive,34542,0.9011638005905854,0.0011638005905854,0.0011638005905854,228.78680000000065,385.1552704996817,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,7902753.645600022,13304033.353600005,31128,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,44,6,0.95,seasonal_naive,34542,0.9601933877598288,0.0101933877598286,0.0101933877598286,359.7140000000003,501.8738713450291,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,12425240.98800001,17335727.263999995,33167,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s44_method_completion_v1
bdg2,1,45,1,0.9,seasonal_naive,34532,0.9007587165527626,0.0007587165527626,0.0007587165527626,228.19999999999996,385.1951031507008,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,7880202.399999998,13301557.302,31105,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,45,1,0.95,seasonal_naive,34532,0.9599501911270706,0.0099501911270706,0.0099501911270706,358.766,501.7246527279044,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,12388907.511999998,17325555.707999993,33149,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,45,3,0.9,seasonal_naive,34536,0.9008860319666436,0.0008860319666434,0.0008860319666434,228.4780000000001,385.1791206277508,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,7890716.208000002,13302546.11,31113,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,45,3,0.95,seasonal_naive,34536,0.959954829742877,0.009954829742877,0.009954829742877,358.83799999999974,501.722430044012,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,12392829.16799999,17327485.843999997,33153,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,45,6,0.9,seasonal_naive,34542,0.9011638005905854,0.0011638005905854,0.0011638005905854,228.78680000000065,385.1552704996817,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,7902753.645600022,13304033.353600005,31128,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,45,6,0.95,seasonal_naive,34542,0.9601933877598288,0.0101933877598286,0.0101933877598286,359.7140000000003,501.8738713450291,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,12425240.98800001,17335727.263999995,33167,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s45_method_completion_v1
bdg2,1,46,1,0.9,seasonal_naive,34532,0.9007587165527626,0.0007587165527626,0.0007587165527626,228.19999999999996,385.1951031507008,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,7880202.399999998,13301557.302,31105,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
bdg2,1,46,1,0.95,seasonal_naive,34532,0.9599501911270706,0.0099501911270706,0.0099501911270706,358.766,501.7246527279044,37.53501196860883,76.00977401820273,1296159.0333,199508137.79117104,12388907.511999998,17325555.707999993,33149,34532,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
bdg2,1,46,3,0.9,seasonal_naive,34536,0.9008860319666436,0.0008860319666434,0.0008860319666434,228.4780000000001,385.1791206277508,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,7890716.208000002,13302546.11,31113,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
bdg2,1,46,3,0.95,seasonal_naive,34536,0.959954829742877,0.009954829742877,0.009954829742877,358.83799999999974,501.722430044012,37.52789890548992,76.00469832666957,1296063.5166,199504600.49665585,12392829.16799999,17327485.843999997,33153,34536,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
bdg2,1,46,6,0.9,seasonal_naive,34542,0.9011638005905854,0.0011638005905854,0.0011638005905854,228.78680000000065,385.1552704996817,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,7902753.645600022,13304033.353600005,31128,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
bdg2,1,46,6,0.95,seasonal_naive,34542,0.9601933877598288,0.0101933877598286,0.0101933877598286,359.7140000000003,501.8738713450291,37.51651676220254,75.99578299356526,1295895.522,199492451.7111525,12425240.98800001,17335727.263999995,33167,34542,0,0,complete,new_validated,smart_building_conformal/outputs/matched_intervals005/bdg2_f1_s46_method_completion_v1
