dataset,outer_fold,model_seed,horizon,level,support,left_method,right_method,n,coverage_difference,mpiw_difference,winkler_difference,mae_difference,rmse_difference
rico,2,46,15,0.9,native,cqr,quantile_uncalibrated,8282,0.06930693069306926,0.23483257511695443,-0.002674984105855316,0.0,0.0
rico,2,46,15,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,8282,0.12207196329389036,-0.06313304005707232,-1.7689251032469793,0.0,0.0
rico,2,46,15,0.95,native,cqr,quantile_uncalibrated,8282,0.09900990099009899,0.4198602908757896,-0.7397281899371562,0.0,0.0
rico,2,46,15,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,8282,0.046365612170973125,-0.17094434329502706,-2.84234751310583,0.0,0.0
rico,2,46,30,0.9,native,cqr,quantile_uncalibrated,7667,0.07017086213642876,0.37671870340976277,-0.18824896666551538,0.0,0.0
rico,2,46,30,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,7667,0.2624233728968306,0.5703763370547099,-4.207746124206176,0.0,0.0
rico,2,46,30,0.95,native,cqr,quantile_uncalibrated,7667,0.13095082822485982,0.7257513599194234,-1.898913323958336,0.0,0.0
rico,2,46,30,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,7667,0.1076040172166427,0.24702800731451346,-4.309840889163181,0.0,0.0
rico,2,46,60,0.9,native,cqr,quantile_uncalibrated,6437,0.07239397234736678,0.7518733274876004,-0.5897773063366172,0.0,0.0
rico,2,46,60,0.9,native,recentred_enbpi_updated,recentred_enbpi_static,6437,0.23566878980891715,2.1619919114906674,-4.196949604075289,0.0,0.0
rico,2,46,60,0.95,native,cqr,quantile_uncalibrated,6437,0.1761690228367252,0.8988664083379092,-3.7904449391374744,0.0,0.0
rico,2,46,60,0.95,native,recentred_enbpi_updated,recentred_enbpi_static,6437,0.19745222929936318,2.2447776008420286,-9.090868302675908,0.0,0.0
bdg2,0,42,1,0.9,common,cqr,quantile_uncalibrated,34376,0.09823714219222712,0.7418532951880792,-0.10556409790982002,0.0,0.0
bdg2,0,42,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08764835932045612,-13.48815705237483,-39.42260804065472,0.0,0.0
bdg2,0,42,1,0.95,common,cqr,quantile_uncalibrated,34376,0.1708750290900627,4.924009780774881,-1.1304972841269034,0.0,0.0
bdg2,0,42,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07828135908773559,-24.719894361258383,-59.484431081161745,0.0,0.0
bdg2,0,42,3,0.9,common,cqr,quantile_uncalibrated,34376,0.16662787991622063,3.435256906271249,0.25880923628571395,0.0,0.0
bdg2,0,42,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08860833139399582,-17.65871633915144,-56.24591752065376,0.0,0.0
bdg2,0,42,3,0.95,common,cqr,quantile_uncalibrated,34376,0.12593088201070501,10.134943689815174,0.2920090839550369,0.0,0.0
bdg2,0,42,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.0810449150570165,-39.45683803491224,-86.8153334603231,0.0,0.0
bdg2,0,42,6,0.9,common,cqr,quantile_uncalibrated,34376,0.027286478938794545,5.862752567256962,0.265353280457731,0.0,0.0
bdg2,0,42,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08700837793809635,-19.54574751299188,-67.46402801883173,0.0,0.0
bdg2,0,42,6,0.95,common,cqr,quantile_uncalibrated,34376,0.1284908075401443,16.87872670364257,1.222668004111398,0.0,0.0
bdg2,0,42,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08043402373749131,-45.932733359914835,-108.77896598235037,0.0,0.0
bdg2,0,43,1,0.9,common,cqr,quantile_uncalibrated,34376,0.11589481033279025,1.0386158714626674,-0.12301478147146838,0.0,0.0
bdg2,0,43,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.0818885268792181,-12.14205605867025,-39.50834938986162,0.0,0.0
bdg2,0,43,1,0.95,common,cqr,quantile_uncalibrated,34376,0.06609262276006522,6.066494075610805,-0.880567515700335,0.0,0.0
bdg2,0,43,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07711775657435416,-22.878094560132553,-59.30582583432982,0.0,0.0
bdg2,0,43,3,0.9,common,cqr,quantile_uncalibrated,34376,0.12738538515243192,3.28174167601766,0.21756932229871495,0.0,0.0
bdg2,0,43,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.0489003956248546,-16.856506633964884,-57.35662467026256,0.0,0.0
bdg2,0,43,3,0.95,common,cqr,quantile_uncalibrated,34376,0.12750174540377013,10.200977601787685,0.6315195067673756,0.0,0.0
bdg2,0,43,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.043082383057947315,-36.861911937341716,-88.56026146302747,0.0,0.0
bdg2,0,43,6,0.9,common,cqr,quantile_uncalibrated,34376,0.02644286711659316,5.874082304684549,0.22502551817800054,0.0,0.0
bdg2,0,43,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.027839190132650682,-21.104282480887832,-67.43297575615529,0.0,0.0
bdg2,0,43,6,0.95,common,cqr,quantile_uncalibrated,34376,0.14332673958575737,19.563727484705794,2.430670533312764,0.0,0.0
bdg2,0,43,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.021090295555038385,-45.728713962078416,-110.97217040416058,0.0,0.0
bdg2,0,44,1,0.9,common,cqr,quantile_uncalibrated,34376,0.09567721666278806,1.14271001239986,-0.16150634856303725,0.0,0.0
bdg2,0,44,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.0857284151733767,-13.330221753332623,-39.71800553487628,0.0,0.0
bdg2,0,44,1,0.95,common,cqr,quantile_uncalibrated,34376,0.11129858040493368,6.027503903547398,-1.4387591177564332,0.0,0.0
bdg2,0,44,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08168489643937626,-25.73678982059451,-59.60455562205817,0.0,0.0
bdg2,0,44,3,0.9,common,cqr,quantile_uncalibrated,34376,0.11854200605073306,2.6899987915005,0.2022692038015066,0.0,0.0
bdg2,0,44,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08703746800093093,-17.512965389134138,-56.47298452796775,0.0,0.0
bdg2,0,44,3,0.95,common,cqr,quantile_uncalibrated,34376,0.11001861764021414,8.754004531633868,0.32373938901312727,0.0,0.0
bdg2,0,44,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07985222248080048,-37.32409219868677,-88.89911336119258,0.0,0.0
bdg2,0,44,6,0.9,common,cqr,quantile_uncalibrated,34376,0.09090644635792422,6.311256359808652,0.2676672875940369,0.0,0.0
bdg2,0,44,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.0876774493832907,-19.20323491603793,-67.73178419601135,0.0,0.0
bdg2,0,44,6,0.95,common,cqr,quantile_uncalibrated,34376,0.12671631370723768,16.551213752489105,1.0489935949518383,0.0,0.0
bdg2,0,44,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07863043984175011,-43.53741565042455,-110.54595203064338,0.0,0.0
bdg2,0,45,1,0.9,common,cqr,quantile_uncalibrated,34376,0.10161158948103333,1.3353224095392449,-0.16020835711067605,0.0,0.0
bdg2,0,45,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08619385617872932,-13.338697072992701,-39.742117177504696,0.0,0.0
bdg2,0,45,1,0.95,common,cqr,quantile_uncalibrated,34376,0.10606236909471722,5.313328353549139,-1.1221634933658322,0.0,0.0
bdg2,0,45,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07799045845939045,-22.82299344779301,-60.27808999086693,0.0,0.0
bdg2,0,45,3,0.9,common,cqr,quantile_uncalibrated,34376,0.09570630672562264,3.4481911447899165,0.1814550439405025,0.0,0.0
bdg2,0,45,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08663020712124736,-17.009916596344425,-57.18501539797185,0.0,0.0
bdg2,0,45,3,0.95,common,cqr,quantile_uncalibrated,34376,0.07711775657435416,11.112506153347127,0.7332545053078832,0.0,0.0
bdg2,0,45,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07717593670002332,-34.33460433428078,-89.87477958113843,0.0,0.0
bdg2,0,45,6,0.9,common,cqr,quantile_uncalibrated,34376,0.030020944845240982,5.5541353662831625,0.0371038735786442,0.0,0.0
bdg2,0,45,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08459390272282985,-19.3009769724583,-68.29395732705157,0.0,0.0
bdg2,0,45,6,0.95,common,cqr,quantile_uncalibrated,34376,0.14277402839190123,18.079309774641956,1.1959902627541226,0.0,0.0
bdg2,0,45,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07836862927623922,-43.989336485651904,-110.58339344126205,0.0,0.0
bdg2,0,46,1,0.9,common,cqr,quantile_uncalibrated,34376,0.10961135676053058,0.9313329208315224,-0.1556724106737306,0.0,0.0
bdg2,0,46,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08849197114265761,-13.328820182210194,-39.49381238472233,0.0,0.0
bdg2,0,46,1,0.95,common,cqr,quantile_uncalibrated,34376,0.1010297882243425,5.035905152793816,-1.0377133864599841,0.0,0.0
bdg2,0,46,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.07889225040726078,-24.92938811815634,-59.23900371716337,0.0,0.0
bdg2,0,46,3,0.9,common,cqr,quantile_uncalibrated,34376,0.11252036304398416,3.2694322663220277,0.17454038272123285,0.0,0.0
bdg2,0,46,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08759017919478707,-18.017437600448602,-55.66347091076713,0.0,0.0
bdg2,0,46,3,0.95,common,cqr,quantile_uncalibrated,34376,0.109582266697696,9.784574377688372,0.40380160811741916,0.0,0.0
bdg2,0,46,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08028857342331852,-35.84779183820106,-86.41769344053512,0.0,0.0
bdg2,0,46,6,0.9,common,cqr,quantile_uncalibrated,34376,0.11839655573656038,5.423947757146266,0.1817169775030436,0.0,0.0
bdg2,0,46,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08747381894344897,-20.35421074023094,-67.11768513707199,0.0,0.0
bdg2,0,46,6,0.95,common,cqr,quantile_uncalibrated,34376,0.14178496625552706,17.030681496062186,1.1059187840357936,0.0,0.0
bdg2,0,46,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34376,-0.08276122876425418,-46.87085160848139,-109.80441040642472,0.0,0.0
bdg2,1,42,1,0.9,common,cqr,quantile_uncalibrated,34492,0.18784065870346756,3.4441169348000074,-8.439749582901328,0.0,0.0
bdg2,1,42,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.017279369129073352,-18.78052399033973,-40.51739151605153,0.0,0.0
bdg2,1,42,1,0.95,common,cqr,quantile_uncalibrated,34492,0.18784065870346744,4.395754537992303,-3.5019105855097905,0.0,0.0
bdg2,1,42,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.015452858633886235,-34.13978372027243,-60.28915125294239,0.0,0.0
bdg2,1,42,3,0.9,common,cqr,quantile_uncalibrated,34492,0.10964861417140204,9.152016666053143,-22.063770265171,0.0,0.0
bdg2,1,42,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.017047431288414794,-22.82643874196573,-59.42554102838338,0.0,0.0
bdg2,1,42,3,0.95,common,cqr,quantile_uncalibrated,34492,0.19537863852487536,9.29397393339056,-10.608130835397759,0.0,0.0
bdg2,1,42,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.015278905253391928,-51.83002608517691,-86.68444393336515,0.0,0.0
bdg2,1,42,6,0.9,common,cqr,quantile_uncalibrated,34492,0.17238780006958132,5.060417456603332,-6.486179380781607,0.0,0.0
bdg2,1,42,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.012727589006146345,-20.655993109126314,-70.7167523833937,0.0,0.0
bdg2,1,42,6,0.95,common,cqr,quantile_uncalibrated,34492,0.1983938304534386,10.80831030895547,-8.619286165925104,0.0,0.0
bdg2,1,42,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016032703235532964,-54.705657594790495,-101.95665019389304,0.0,0.0
bdg2,1,43,1,0.9,common,cqr,quantile_uncalibrated,34492,0.14855618694189954,3.8958957938945815,-8.567451863653929,0.0,0.0
bdg2,1,43,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.01751130696973202,-18.383456011633243,-39.55085390422329,0.0,0.0
bdg2,1,43,1,0.95,common,cqr,quantile_uncalibrated,34492,0.15516641540067244,2.682603636324984,-3.6455975433256924,0.0,0.0
bdg2,1,43,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.01727936912907324,-34.787978076089246,-59.05156497331461,0.0,0.0
bdg2,1,43,3,0.9,common,cqr,quantile_uncalibrated,34492,0.1015887742085122,6.522492739924147,-12.4814213111639,0.0,0.0
bdg2,1,43,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.019772700916154573,-23.955442370624525,-57.29521063246702,0.0,0.0
bdg2,1,43,3,0.95,common,cqr,quantile_uncalibrated,34492,0.19181259422474772,10.150998193035065,-13.374703027018114,0.0,0.0
bdg2,1,43,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.019221848544590192,-55.28382787626461,-84.72814079270717,0.0,0.0
bdg2,1,43,6,0.9,common,cqr,quantile_uncalibrated,34492,0.19662530441841586,5.591226211915654,-7.422670036567325,0.0,0.0
bdg2,1,43,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.015684796474544793,-20.688653246923252,-69.95099109304428,0.0,0.0
bdg2,1,43,6,0.95,common,cqr,quantile_uncalibrated,34492,0.2022497970543895,12.39708449870622,-11.694560840217747,0.0,0.0
bdg2,1,43,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.017134407978661836,-52.541054861391274,-100.19658799627155,0.0,0.0
bdg2,1,44,1,0.9,common,cqr,quantile_uncalibrated,34492,0.18659399280992695,2.741769398089204,-4.81398464200592,0.0,0.0
bdg2,1,44,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.013626348138698785,-17.645494330144274,-39.81543554043117,0.0,0.0
bdg2,1,44,1,0.95,common,cqr,quantile_uncalibrated,34492,0.16554563377014953,4.216214907481984,-5.3183245093977405,0.0,0.0
bdg2,1,44,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.014380146120839599,-30.94752488992131,-58.76443150798704,0.0,0.0
bdg2,1,44,3,0.9,common,cqr,quantile_uncalibrated,34492,0.1384378986431637,5.990208613479297,-11.922590098842903,0.0,0.0
bdg2,1,44,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016496578916850413,-20.661925302536403,-57.599223598129925,0.0,0.0
bdg2,1,44,3,0.95,common,cqr,quantile_uncalibrated,34492,0.19134871854343038,9.650348765499416,-14.77609431548862,0.0,0.0
bdg2,1,44,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.014322161660674793,-47.04767127928005,-84.0919662681577,0.0,0.0
bdg2,1,44,6,0.9,common,cqr,quantile_uncalibrated,34492,0.16656036182303136,7.503142016705397,-9.035862954479285,0.0,0.0
bdg2,1,44,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.011104024121535438,-18.213231615510352,-72.0041772892036,0.0,0.0
bdg2,1,44,6,0.95,common,cqr,quantile_uncalibrated,34492,0.190362982720631,10.907734791522017,-13.228716075552654,0.0,0.0
bdg2,1,44,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016670532297344054,-50.816803322597195,-103.85565509890966,0.0,0.0
bdg2,1,45,1,0.9,common,cqr,quantile_uncalibrated,34492,0.18360779311144604,3.027473378222197,-6.467879675891666,0.0,0.0
bdg2,1,45,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.015539835324133167,-17.330038698327584,-40.60040350848456,0.0,0.0
bdg2,1,45,1,0.95,common,cqr,quantile_uncalibrated,34492,0.1814043836251883,4.180997685357397,-6.359851494148387,0.0,0.0
bdg2,1,45,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.015336889713556734,-32.92522831987854,-59.930718218691254,0.0,0.0
bdg2,1,45,3,0.9,common,cqr,quantile_uncalibrated,34492,0.14220688855386754,3.7833000139142996,-6.1865054324539415,0.0,0.0
bdg2,1,45,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016496578916850413,-20.54116022855662,-57.58783773780172,0.0,0.0
bdg2,1,45,3,0.95,common,cqr,quantile_uncalibrated,34492,0.1878696509335499,10.779290828892442,-22.882610622589198,0.0,0.0
bdg2,1,45,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.014380146120839599,-46.953641514359845,-84.93192080892993,0.0,0.0
bdg2,1,45,6,0.9,common,cqr,quantile_uncalibrated,34492,0.1556882755421547,7.336915430890116,-11.617989988882329,0.0,0.0
bdg2,1,45,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.013626348138698785,-18.39189635394729,-68.9882456160515,0.0,0.0
bdg2,1,45,6,0.95,common,cqr,quantile_uncalibrated,34492,0.1979589470022034,10.623967879333634,-11.368808355712332,0.0,0.0
bdg2,1,45,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016293633306273758,-49.51100689131752,-100.23759970664588,0.0,0.0
bdg2,1,46,1,0.9,common,cqr,quantile_uncalibrated,34492,0.16934361591093594,3.8944730961972027,-9.882713361767955,0.0,0.0
bdg2,1,46,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.0169894468282501,-19.607871919139015,-40.17110845472362,0.0,0.0
bdg2,1,46,1,0.95,common,cqr,quantile_uncalibrated,34492,0.1671981908848429,4.493552742739126,-6.978848213480802,0.0,0.0
bdg2,1,46,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.01614867215586202,-33.74254002649565,-59.87846224167353,0.0,0.0
bdg2,1,46,3,0.9,common,cqr,quantile_uncalibrated,34492,0.1018497042792531,7.0993186674608495,-16.353341278564557,0.0,0.0
bdg2,1,46,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.01812014380146132,-22.405954737765725,-58.469624567678636,0.0,0.0
bdg2,1,46,3,0.95,common,cqr,quantile_uncalibrated,34492,0.19868375275426187,9.438009558527668,-16.727169944017163,0.0,0.0
bdg2,1,46,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.016786501217673666,-52.62275676032556,-86.00134057693148,0.0,0.0
bdg2,1,46,6,0.9,common,cqr,quantile_uncalibrated,34492,0.17508407746723875,8.42390229111065,-15.807322129074606,0.0,0.0
bdg2,1,46,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.014786037341992353,-20.295920594338213,-72.2040028368188,0.0,0.0
bdg2,1,46,6,0.95,common,cqr,quantile_uncalibrated,34492,0.18589817928795072,11.610940592161825,-16.58784923983407,0.0,0.0
bdg2,1,46,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34492,-0.014988982952568786,-51.73967725937891,-104.86886419183736,0.0,0.0
bdg2,2,42,1,0.9,common,cqr,quantile_uncalibrated,34590,0.049667533969355304,4.519292701556253,-1.1911625572170976,0.0,0.0
bdg2,2,42,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.002486267707429879,-15.25325693251851,-50.15157827695654,0.0,0.0
bdg2,2,42,1,0.95,common,cqr,quantile_uncalibrated,34590,0.0638045677941601,8.36373957955351,-2.079036664981402,0.0,0.0
bdg2,2,42,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.004567794160161953,-26.579900634195667,-78.02161980127306,0.0,0.0
bdg2,2,42,3,0.9,common,cqr,quantile_uncalibrated,34590,0.05287655391731716,6.628380196834229,-2.486114701932763,0.0,0.0
bdg2,2,42,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.003411390575310591,-22.102783159498074,-76.00601511241703,0.0,0.0
bdg2,2,42,3,0.95,common,cqr,quantile_uncalibrated,34590,0.08146863255276104,14.671713416941074,-5.344370450446803,0.0,0.0
bdg2,2,42,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.004018502457357576,-45.337480706451345,-120.49221570150266,0.0,0.0
bdg2,2,42,6,0.9,common,cqr,quantile_uncalibrated,34590,0.08395490026019081,11.691803094774485,-3.759525279763835,0.0,0.0
bdg2,2,42,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.00988725065047702,-28.134005009954166,-91.31898823020808,0.0,0.0
bdg2,2,42,6,0.95,common,cqr,quantile_uncalibrated,34590,0.08800231280716975,26.610900067954674,-5.4344667815868775,0.0,0.0
bdg2,2,42,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.0032379300375829922,-62.84193114471401,-149.6808137658253,0.0,0.0
bdg2,2,43,1,0.9,common,cqr,quantile_uncalibrated,34590,0.06206996241688356,4.289931951487631,-1.188264383862716,0.0,0.0
bdg2,2,43,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.005174906042208827,-13.986715142772113,-50.78774941788993,0.0,0.0
bdg2,2,43,1,0.95,common,cqr,quantile_uncalibrated,34590,0.06678230702515175,9.095985142178733,-2.1065292957332247,0.0,0.0
bdg2,2,43,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.006128938999710787,-24.863381154760148,-79.26644531633659,0.0,0.0
bdg2,2,43,3,0.9,common,cqr,quantile_uncalibrated,34590,0.054322058398381,6.498541754638495,-2.3662616002611685,0.0,0.0
bdg2,2,43,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.002197166811217177,-20.87353406399501,-76.80077678982178,0.0,0.0
bdg2,2,43,3,0.95,common,cqr,quantile_uncalibrated,34590,0.08398381034981206,18.1617057631574,-6.623841293159813,0.0,0.0
bdg2,2,43,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.00494362532523851,-42.24876498295046,-123.10252710710566,0.0,0.0
bdg2,2,43,6,0.9,common,cqr,quantile_uncalibrated,34590,0.06825672159583696,10.928659361064092,-4.188812527034258,0.0,0.0
bdg2,2,43,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.00462561433940456,-26.1965265800022,-93.30627649483534,0.0,0.0
bdg2,2,43,6,0.95,common,cqr,quantile_uncalibrated,34590,0.08730847065625902,26.829808271943875,-6.234525699848291,0.0,0.0
bdg2,2,43,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.002486267707429768,-55.03733703544515,-150.61914389497048,0.0,0.0
bdg2,2,44,1,0.9,common,cqr,quantile_uncalibrated,34590,0.042584562012142224,4.485623113456882,-1.6270615279343588,0.0,0.0
bdg2,2,44,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.00031801098583406073,-17.265783570236948,-50.20201514514602,0.0,0.0
bdg2,2,44,1,0.95,common,cqr,quantile_uncalibrated,34590,0.06617519514310488,9.472823470048795,-3.254977531242588,0.0,0.0
bdg2,2,44,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.0029777392309915385,-29.126872164117188,-77.5396609795732,0.0,0.0
bdg2,2,44,3,0.9,common,cqr,quantile_uncalibrated,34590,0.055738652789823706,6.411317050490922,-2.4366293134443993,0.0,0.0
bdg2,2,44,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.00511708586296622,-27.670235838765876,-75.86793093852194,0.0,0.0
bdg2,2,44,3,0.95,common,cqr,quantile_uncalibrated,34590,0.0801965886094248,15.198423360952049,-5.640545833620877,0.0,0.0
bdg2,2,44,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,8.673026886385493e-05,-52.42984919547254,-120.65681082876964,0.0,0.0
bdg2,2,44,6,0.9,common,cqr,quantile_uncalibrated,34590,0.08340560855738655,10.151884302220154,-4.192719917386654,0.0,0.0
bdg2,2,44,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.010349812084417542,-36.328200042420775,-93.30706200943587,0.0,0.0
bdg2,2,44,6,0.95,common,cqr,quantile_uncalibrated,34590,0.08733738074588038,28.732363926223798,-6.463948696321495,0.0,0.0
bdg2,2,44,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.001098583405608311,-70.17336261051139,-151.35871594941756,0.0,0.0
bdg2,2,45,1,0.9,common,cqr,quantile_uncalibrated,34590,0.059554784619832324,4.324602824995779,-1.2569433443060944,0.0,0.0
bdg2,2,45,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.0004914715235617706,-17.93888522605654,-51.05336864527982,0.0,0.0
bdg2,2,45,1,0.95,common,cqr,quantile_uncalibrated,34590,0.06643538594969645,9.144243278491984,-2.38015097926683,0.0,0.0
bdg2,2,45,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.003353570396068428,-31.3679791067821,-79.70747274333195,0.0,0.0
bdg2,2,45,3,0.9,common,cqr,quantile_uncalibrated,34590,0.057704538884070455,7.244404336535055,-2.8433479164674793,0.0,0.0
bdg2,2,45,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.001156403584851029,-26.084297603457884,-77.4181626370667,0.0,0.0
bdg2,2,45,3,0.95,common,cqr,quantile_uncalibrated,34590,0.08479329285920778,16.425124626639786,-6.643472893965026,0.0,0.0
bdg2,2,45,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.0029488291413701795,-50.56576074923527,-121.84635807055443,0.0,0.0
bdg2,2,45,6,0.9,common,cqr,quantile_uncalibrated,34590,0.07854871350101189,10.45384792341811,-3.3194236683368956,0.0,0.0
bdg2,2,45,6,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.010320901994796183,-33.03122615007376,-92.75182042207547,0.0,0.0
bdg2,2,45,6,0.95,common,cqr,quantile_uncalibrated,34590,0.08866724486845923,26.08259352549311,-6.737493319794794,0.0,0.0
bdg2,2,45,6,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.00020237062734906885,-64.12775076999321,-149.87790829056246,0.0,0.0
bdg2,2,46,1,0.9,common,cqr,quantile_uncalibrated,34590,0.05125758889852561,4.25667132327861,-1.3360375643923277,0.0,0.0
bdg2,2,46,1,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.0007805724197743613,-18.043355787927865,-50.73074152740148,0.0,0.0
bdg2,2,46,1,0.95,common,cqr,quantile_uncalibrated,34590,0.0652789823648453,8.882965689535581,-2.2560427579144857,0.0,0.0
bdg2,2,46,1,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.0002312807169702058,-31.790092040002904,-78.5616425850898,0.0,0.0
bdg2,2,46,3,0.9,common,cqr,quantile_uncalibrated,34590,0.05189361087019373,6.2153624221918164,-2.5042857747147593,0.0,0.0
bdg2,2,46,3,0.9,common,recentred_enbpi_updated,recentred_enbpi_static,34590,-0.003758311650766011,-29.706137979806357,-77.4096779968379,0.0,0.0
bdg2,2,46,3,0.95,common,cqr,quantile_uncalibrated,34590,0.08383925990170571,15.988755523934955,-5.886326156687659,0.0,0.0
bdg2,2,46,3,0.95,common,recentred_enbpi_updated,recentred_enbpi_static,34590,0.0009540329575021822,-55.98245959562047,-123.41422396247003,0.0,0.0
