priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis
154,pleia,1,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s42_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.91538030533671,769.5885403928788,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
155,pleia,3,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s42_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.90032079072316,769.4504294789047,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
156,pleia,6,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s42_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.88149639745623,769.2777908364369,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
157,pleia,1,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.93856703201996,513.0129899572612,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
158,pleia,3,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.9272723960598,512.9094067717805,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
159,pleia,6,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.90844800279286,512.7367681293127,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
160,pleia,1,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.91538030533671,769.5885403928788,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
161,pleia,3,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.90032079072316,769.4504294789047,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
162,pleia,6,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.88149639745623,769.2777908364369,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
163,pleia,1,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.88842870000008,1026.129563100003,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
164,pleia,3,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.87336918538652,1025.9914521860287,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
165,pleia,6,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s43_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.8545447921196,1025.818813543561,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
166,pleia,1,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.93856703201996,513.0129899572612,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
167,pleia,3,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.9272723960598,512.9094067717805,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
168,pleia,6,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.90844800279286,512.7367681293127,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
169,pleia,1,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.91538030533671,769.5885403928788,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
170,pleia,3,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.90032079072316,769.4504294789047,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
171,pleia,6,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.88149639745623,769.2777908364369,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
172,pleia,1,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.88842870000008,1026.129563100003,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
173,pleia,3,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.87336918538652,1025.9914521860287,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
174,pleia,6,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s44_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.8545447921196,1025.818813543561,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
175,pleia,1,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.93856703201996,513.0129899572612,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
176,pleia,3,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.9272723960598,512.9094067717805,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
177,pleia,6,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.90844800279286,512.7367681293127,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
178,pleia,1,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.91538030533671,769.5885403928788,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
179,pleia,3,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.90032079072316,769.4504294789047,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
180,pleia,6,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.88149639745623,769.2777908364369,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
181,pleia,1,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.88842870000008,1026.129563100003,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
182,pleia,3,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.87336918538652,1025.9914521860287,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
183,pleia,6,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s45_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.8545447921196,1025.818813543561,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
184,pleia,1,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.93856703201996,513.0129899572612,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
185,pleia,3,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.9272723960598,512.9094067717805,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
186,pleia,6,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,55.90844800279286,512.7367681293127,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
187,pleia,1,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s46_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.91538030533671,769.5885403928788,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
188,pleia,3,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s46_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.90032079072316,769.4504294789047,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
189,pleia,6,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s46_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,83.88149639745623,769.2777908364369,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
190,pleia,1,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s46_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.88842870000008,1026.129563100003,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
191,pleia,3,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s46_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.87336918538652,1025.9914521860287,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
192,pleia,6,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s46_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s46_v1,False,implement and verify matched_forecasting005; explicit fitting authorization; per-unit resource guard,10,111.8545447921196,1025.818813543561,"PLEIA measured 3-model phase min/max times x fitting-row ratio x [0.5,3]; excludes preparation/I/O; not an ETA"
